subj_idx,bias_source,bias_direction,quantiles,boundary,value,p,experiment,model_name
S002,payoff,short,0.9,q_lower,1.337134460186883,0.5888266666666603,exp1,atvBS_dczBSBD_sV
S003,mullerlyer,long,0.1,q_lower,0.8027116063613228,0.3784861111111094,exp1,atvBS_dczBSBD_sV
S003,mullerlyer,long,0.3,q_lower,1.1319804659151067,0.3784861111111094,exp1,atvBS_dczBSBD_sV
S003,mullerlyer,long,0.5,q_lower,1.5323772768501205,0.3784861111111094,exp1,atvBS_dczBSBD_sV
S003,mullerlyer,long,0.7,q_lower,2.1776117847196605,0.3784861111111094,exp1,atvBS_dczBSBD_sV
S003,mullerlyer,long,0.9,q_lower,3.686140449694267,0.3784861111111094,exp1,atvBS_dczBSBD_sV
S003,mullerlyer,short,0.1,q_lower,0.6835719760705392,0.4645147058823525,exp1,atvBS_dczBSBD_sV
S003,mullerlyer,short,0.3,q_lower,0.9626799333129934,0.4645147058823525,exp1,atvBS_dczBSBD_sV
S003,mullerlyer,short,0.5,q_lower,1.3137310707208414,0.4645147058823525,exp1,atvBS_dczBSBD_sV
S003,mullerlyer,short,0.7,q_lower,1.9173904583553523,0.4645147058823525,exp1,atvBS_dczBSBD_sV
S003,mullerlyer,short,0.9,q_lower,3.3859585703549335,0.4645147058823525,exp1,atvBS_dczBSBD_sV
S004,payoff,long,0.1,q_lower,0.5575761291241443,0.42983098591549607,exp1,atvBS_dczBSBD_sV
S004,payoff,long,0.3,q_lower,0.8028181412897805,0.42983098591549607,exp1,atvBS_dczBSBD_sV
S004,payoff,long,0.5,q_lower,1.1217013077644848,0.42983098591549607,exp1,atvBS_dczBSBD_sV
S004,payoff,long,0.7,q_lower,1.6769946719817297,0.42983098591549607,exp1,atvBS_dczBSBD_sV
S004,payoff,long,0.9,q_lower,3.1194470396415577,0.42983098591549607,exp1,atvBS_dczBSBD_sV
S004,payoff,short,0.1,q_lower,0.5895982405116429,0.5487919463087233,exp1,atvBS_dczBSBD_sV
S004,payoff,short,0.3,q_lower,0.834732151002826,0.5487919463087233,exp1,atvBS_dczBSBD_sV
S004,payoff,short,0.5,q_lower,1.1378684319785006,0.5487919463087233,exp1,atvBS_dczBSBD_sV
S004,payoff,short,0.7,q_lower,1.6375846622887702,0.5487919463087233,exp1,atvBS_dczBSBD_sV
S004,payoff,short,0.9,q_lower,2.9780212780125503,0.5487919463087233,exp1,atvBS_dczBSBD_sV
S005,mullerlyer,long,0.1,q_lower,0.36217351577740337,0.32044000000000233,exp1,atvBS_dczBSBD_sV
S005,mullerlyer,long,0.3,q_lower,0.5207497211931218,0.32044000000000233,exp1,atvBS_dczBSBD_sV
S005,mullerlyer,long,0.5,q_lower,0.7284226896231535,0.32044000000000233,exp1,atvBS_dczBSBD_sV
S005,mullerlyer,long,0.7,q_lower,1.074933527461748,0.32044000000000233,exp1,atvBS_dczBSBD_sV
S005,mullerlyer,long,0.9,q_lower,1.9234770170570035,0.32044000000000233,exp1,atvBS_dczBSBD_sV
S005,mullerlyer,short,0.1,q_lower,0.3909985177863368,0.4535333333333384,exp1,atvBS_dczBSBD_sV
S005,mullerlyer,short,0.3,q_lower,0.5470795180644034,0.4535333333333384,exp1,atvBS_dczBSBD_sV
S005,mullerlyer,short,0.5,q_lower,0.7479376637468005,0.4535333333333384,exp1,atvBS_dczBSBD_sV
S005,mullerlyer,short,0.7,q_lower,1.073731483706968,0.4535333333333384,exp1,atvBS_dczBSBD_sV
S005,mullerlyer,short,0.9,q_lower,1.87436368400281,0.4535333333333384,exp1,atvBS_dczBSBD_sV
S006,payoff,long,0.1,q_lower,0.42858192158502045,0.4053557046979832,exp1,atvBS_dczBSBD_sV
S006,payoff,long,0.3,q_lower,0.592660326254019,0.4053557046979832,exp1,atvBS_dczBSBD_sV
S006,payoff,long,0.5,q_lower,0.7960014379073013,0.4053557046979832,exp1,atvBS_dczBSBD_sV
S006,payoff,long,0.7,q_lower,1.134256541277561,0.4053557046979832,exp1,atvBS_dczBSBD_sV
S006,payoff,long,0.9,q_lower,1.9536194920352299,0.4053557046979832,exp1,atvBS_dczBSBD_sV
S006,payoff,short,0.1,q_lower,0.3842190480732439,0.5186174496644296,exp1,atvBS_dczBSBD_sV
S006,payoff,short,0.3,q_lower,0.5233332202714792,0.5186174496644296,exp1,atvBS_dczBSBD_sV
S006,payoff,short,0.5,q_lower,0.6910817250116751,0.5186174496644296,exp1,atvBS_dczBSBD_sV
S006,payoff,short,0.7,q_lower,0.9719340162191544,0.5186174496644296,exp1,atvBS_dczBSBD_sV
S006,payoff,short,0.9,q_lower,1.724274551284213,0.5186174496644296,exp1,atvBS_dczBSBD_sV
S007,mullerlyer,long,0.1,q_lower,0.31850157264402224,0.3730000000000004,exp1,atvBS_dczBSBD_sV
S007,mullerlyer,long,0.3,q_lower,0.46184279132850975,0.3730000000000004,exp1,atvBS_dczBSBD_sV
S007,mullerlyer,long,0.5,q_lower,0.6465645617672067,0.3730000000000004,exp1,atvBS_dczBSBD_sV
S007,mullerlyer,long,0.7,q_lower,0.9457124444058796,0.3730000000000004,exp1,atvBS_dczBSBD_sV
S007,mullerlyer,long,0.9,q_lower,1.6622169079111788,0.3730000000000004,exp1,atvBS_dczBSBD_sV
S007,mullerlyer,short,0.1,q_lower,0.3486440796115786,0.43107382550335543,exp1,atvBS_dczBSBD_sV
S007,mullerlyer,short,0.3,q_lower,0.5019641182266971,0.43107382550335543,exp1,atvBS_dczBSBD_sV
S007,mullerlyer,short,0.5,q_lower,0.6865088551051468,0.43107382550335543,exp1,atvBS_dczBSBD_sV
S007,mullerlyer,short,0.7,q_lower,0.9821978370213622,0.43107382550335543,exp1,atvBS_dczBSBD_sV
S007,mullerlyer,short,0.9,q_lower,1.6718846484630712,0.43107382550335543,exp1,atvBS_dczBSBD_sV
S008,payoff,long,0.1,q_lower,0.2808428628782755,0.5301199999999944,exp1,atvBS_dczBSBD_sV
S008,payoff,long,0.3,q_lower,0.3677716772397646,0.5301199999999944,exp1,atvBS_dczBSBD_sV
S008,payoff,long,0.5,q_lower,0.47684917838678054,0.5301199999999944,exp1,atvBS_dczBSBD_sV
S008,payoff,long,0.7,q_lower,0.6482112056898234,0.5301199999999944,exp1,atvBS_dczBSBD_sV
S008,payoff,long,0.9,q_lower,1.0432428636634508,0.5301199999999944,exp1,atvBS_dczBSBD_sV
S008,payoff,short,0.1,q_lower,0.2679084969192167,0.5685866666666547,exp1,atvBS_dczBSBD_sV
S008,payoff,short,0.3,q_lower,0.34860960272085856,0.5685866666666547,exp1,atvBS_dczBSBD_sV
S008,payoff,short,0.5,q_lower,0.45230831959837625,0.5685866666666547,exp1,atvBS_dczBSBD_sV
S008,payoff,short,0.7,q_lower,0.6187525402168835,0.5685866666666547,exp1,atvBS_dczBSBD_sV
S008,payoff,short,0.9,q_lower,1.010433065276408,0.5685866666666547,exp1,atvBS_dczBSBD_sV
S010,payoff,long,0.1,q_lower,0.560427071189203,0.24875999999999962,exp1,atvBS_dczBSBD_sV
S010,payoff,long,0.3,q_lower,0.7830571647923419,0.24875999999999962,exp1,atvBS_dczBSBD_sV
S010,payoff,long,0.5,q_lower,1.0531661864799327,0.24875999999999962,exp1,atvBS_dczBSBD_sV
S010,payoff,long,0.7,q_lower,1.4730965624106056,0.24875999999999962,exp1,atvBS_dczBSBD_sV
S010,payoff,long,0.9,q_lower,2.45139875089702,0.24875999999999962,exp1,atvBS_dczBSBD_sV
S010,payoff,short,0.1,q_lower,0.4684551395600425,0.419809523809533,exp1,atvBS_dczBSBD_sV
S010,payoff,short,0.3,q_lower,0.6371666068387211,0.419809523809533,exp1,atvBS_dczBSBD_sV
S010,payoff,short,0.5,q_lower,0.8448135636766799,0.419809523809533,exp1,atvBS_dczBSBD_sV
S010,payoff,short,0.7,q_lower,1.1951601416286288,0.419809523809533,exp1,atvBS_dczBSBD_sV
S010,payoff,short,0.9,q_lower,2.0797003872544724,0.419809523809533,exp1,atvBS_dczBSBD_sV
S011,mullerlyer,long,0.1,q_lower,0.4547457735171163,0.3168322147651002,exp1,atvBS_dczBSBD_sV
S011,mullerlyer,long,0.3,q_lower,0.5597555069167808,0.3168322147651002,exp1,atvBS_dczBSBD_sV
S011,mullerlyer,long,0.5,q_lower,0.6949786484803121,0.3168322147651002,exp1,atvBS_dczBSBD_sV
S011,mullerlyer,long,0.7,q_lower,0.9125026247115472,0.3168322147651002,exp1,atvBS_dczBSBD_sV
S011,mullerlyer,long,0.9,q_lower,1.423879205860869,0.3168322147651002,exp1,atvBS_dczBSBD_sV
S011,mullerlyer,short,0.1,q_lower,0.46002059690240243,0.6575333333333436,exp1,atvBS_dczBSBD_sV
S011,mullerlyer,short,0.3,q_lower,0.5490680706209016,0.6575333333333436,exp1,atvBS_dczBSBD_sV
S011,mullerlyer,short,0.5,q_lower,0.6581347347837193,0.6575333333333436,exp1,atvBS_dczBSBD_sV
S011,mullerlyer,short,0.7,q_lower,0.8294745672292841,0.6575333333333436,exp1,atvBS_dczBSBD_sV
S011,mullerlyer,short,0.9,q_lower,1.268023401721026,0.6575333333333436,exp1,atvBS_dczBSBD_sV
S012,payoff,long,0.1,q_lower,0.4572392082227182,0.38858666666666725,exp1,atvBS_dczBSBD_sV
S012,payoff,long,0.3,q_lower,0.5817592423829455,0.38858666666666725,exp1,atvBS_dczBSBD_sV
S012,payoff,long,0.5,q_lower,0.7279302205587868,0.38858666666666725,exp1,atvBS_dczBSBD_sV
S012,payoff,long,0.7,q_lower,0.9590971813334425,0.38858666666666725,exp1,atvBS_dczBSBD_sV
S012,payoff,long,0.9,q_lower,1.4951560554416579,0.38858666666666725,exp1,atvBS_dczBSBD_sV
S012,payoff,short,0.1,q_lower,0.3935653092503376,0.5587733333333225,exp1,atvBS_dczBSBD_sV
S012,payoff,short,0.3,q_lower,0.4827509018988896,0.5587733333333225,exp1,atvBS_dczBSBD_sV
S012,payoff,short,0.5,q_lower,0.5972417164807181,0.5587733333333225,exp1,atvBS_dczBSBD_sV
S012,payoff,short,0.7,q_lower,0.7886650617536031,0.5587733333333225,exp1,atvBS_dczBSBD_sV
S012,payoff,short,0.9,q_lower,1.2857703702157874,0.5587733333333225,exp1,atvBS_dczBSBD_sV
S013,mullerlyer,long,0.1,q_lower,0.4301327883925557,0.21594666666666648,exp1,atvBS_dczBSBD_sV
S013,mullerlyer,long,0.3,q_lower,0.6296150411740071,0.21594666666666648,exp1,atvBS_dczBSBD_sV
S013,mullerlyer,long,0.5,q_lower,0.8807666578826236,0.21594666666666648,exp1,atvBS_dczBSBD_sV
S013,mullerlyer,long,0.7,q_lower,1.2900541985884808,0.21594666666666648,exp1,atvBS_dczBSBD_sV
S013,mullerlyer,long,0.9,q_lower,2.2845767404635344,0.21594666666666648,exp1,atvBS_dczBSBD_sV
S013,mullerlyer,short,0.1,q_lower,0.39860891623665007,0.7774666666666536,exp1,atvBS_dczBSBD_sV
S013,mullerlyer,short,0.3,q_lower,0.5405464093116674,0.7774666666666536,exp1,atvBS_dczBSBD_sV
S013,mullerlyer,short,0.5,q_lower,0.7132182699552704,0.7774666666666536,exp1,atvBS_dczBSBD_sV
S013,mullerlyer,short,0.7,q_lower,0.9964834243558964,0.7774666666666536,exp1,atvBS_dczBSBD_sV
S013,mullerlyer,short,0.9,q_lower,1.7310252465065636,0.7774666666666536,exp1,atvBS_dczBSBD_sV
S014,payoff,long,0.1,q_lower,0.5212866288259979,0.2673918918918914,exp1,atvBS_dczBSBD_sV
S014,payoff,long,0.3,q_lower,0.7608855677264649,0.2673918918918914,exp1,atvBS_dczBSBD_sV
S014,payoff,long,0.5,q_lower,1.0656878579689473,0.2673918918918914,exp1,atvBS_dczBSBD_sV
S014,payoff,long,0.7,q_lower,1.5156923902654797,0.2673918918918914,exp1,atvBS_dczBSBD_sV
S014,payoff,long,0.9,q_lower,2.587091590789056,0.2673918918918914,exp1,atvBS_dczBSBD_sV
S014,payoff,short,0.1,q_lower,0.4121822337901032,0.6568666666666791,exp1,atvBS_dczBSBD_sV
S014,payoff,short,0.3,q_lower,0.5700699103735053,0.6568666666666791,exp1,atvBS_dczBSBD_sV
S014,payoff,short,0.5,q_lower,0.7685213449455629,0.6568666666666791,exp1,atvBS_dczBSBD_sV
S014,payoff,short,0.7,q_lower,1.1004242795946666,0.6568666666666791,exp1,atvBS_dczBSBD_sV
S014,payoff,short,0.9,q_lower,1.9635542619155562,0.6568666666666791,exp1,atvBS_dczBSBD_sV
S015,mullerlyer,long,0.1,q_lower,0.3938638011825594,0.17964000000000047,exp1,atvBS_dczBSBD_sV
S015,mullerlyer,long,0.3,q_lower,0.5398759902871259,0.17964000000000047,exp1,atvBS_dczBSBD_sV
S015,mullerlyer,long,0.5,q_lower,0.7106607114515331,0.17964000000000047,exp1,atvBS_dczBSBD_sV
S015,mullerlyer,long,0.7,q_lower,0.955340204094662,0.17964000000000047,exp1,atvBS_dczBSBD_sV
S015,mullerlyer,long,0.9,q_lower,1.5159803804589804,0.17964000000000047,exp1,atvBS_dczBSBD_sV
S015,mullerlyer,short,0.1,q_lower,0.2617656536264111,0.8146666666666467,exp1,atvBS_dczBSBD_sV
S015,mullerlyer,short,0.3,q_lower,0.32927047240851726,0.8146666666666467,exp1,atvBS_dczBSBD_sV
S015,mullerlyer,short,0.5,q_lower,0.4168672738371608,0.8146666666666467,exp1,atvBS_dczBSBD_sV
S015,mullerlyer,short,0.7,q_lower,0.5658234304769675,0.8146666666666467,exp1,atvBS_dczBSBD_sV
S015,mullerlyer,short,0.9,q_lower,0.96419201844519,0.8146666666666467,exp1,atvBS_dczBSBD_sV
S016,payoff,long,0.1,q_lower,0.3329458273132785,0.4173466666666679,exp1,atvBS_dczBSBD_sV
S016,payoff,long,0.3,q_lower,0.46203403049521347,0.4173466666666679,exp1,atvBS_dczBSBD_sV
S016,payoff,long,0.5,q_lower,0.6171854496061503,0.4173466666666679,exp1,atvBS_dczBSBD_sV
S016,payoff,long,0.7,q_lower,0.8679150725727954,0.4173466666666679,exp1,atvBS_dczBSBD_sV
S016,payoff,long,0.9,q_lower,1.444943693567294,0.4173466666666679,exp1,atvBS_dczBSBD_sV
S016,payoff,short,0.1,q_lower,0.3087276446761972,0.5887972972972945,exp1,atvBS_dczBSBD_sV
S016,payoff,short,0.3,q_lower,0.41604770881949876,0.5887972972972945,exp1,atvBS_dczBSBD_sV
S016,payoff,short,0.5,q_lower,0.5513595888322794,0.5887972972972945,exp1,atvBS_dczBSBD_sV
S016,payoff,short,0.7,q_lower,0.774507229133943,0.5887972972972945,exp1,atvBS_dczBSBD_sV
S016,payoff,short,0.9,q_lower,1.3208990027219663,0.5887972972972945,exp1,atvBS_dczBSBD_sV
S017,mullerlyer,long,0.1,q_lower,0.5074410667314098,0.12093333333333264,exp1,atvBS_dczBSBD_sV
S017,mullerlyer,long,0.3,q_lower,0.7106526382185192,0.12093333333333264,exp1,atvBS_dczBSBD_sV
S017,mullerlyer,long,0.5,q_lower,0.9712840889905126,0.12093333333333264,exp1,atvBS_dczBSBD_sV
S017,mullerlyer,long,0.7,q_lower,1.4003891463413256,0.12093333333333264,exp1,atvBS_dczBSBD_sV
S017,mullerlyer,long,0.9,q_lower,2.44311915659395,0.12093333333333264,exp1,atvBS_dczBSBD_sV
S017,mullerlyer,short,0.1,q_lower,0.4633070896717802,0.49349333333333245,exp1,atvBS_dczBSBD_sV
S017,mullerlyer,short,0.3,q_lower,0.6262424295784681,0.49349333333333245,exp1,atvBS_dczBSBD_sV
S017,mullerlyer,short,0.5,q_lower,0.8444163330881947,0.49349333333333245,exp1,atvBS_dczBSBD_sV
S017,mullerlyer,short,0.7,q_lower,1.2162414039726581,0.49349333333333245,exp1,atvBS_dczBSBD_sV
S017,mullerlyer,short,0.9,q_lower,2.1005699958377786,0.49349333333333245,exp1,atvBS_dczBSBD_sV
S018,payoff,long,0.1,q_lower,0.47259042830271664,0.33385333333333445,exp1,atvBS_dczBSBD_sV
S018,payoff,long,0.3,q_lower,0.6376680658867356,0.33385333333333445,exp1,atvBS_dczBSBD_sV
S018,payoff,long,0.5,q_lower,0.8444235770645478,0.33385333333333445,exp1,atvBS_dczBSBD_sV
S018,payoff,long,0.7,q_lower,1.1787143676848173,0.33385333333333445,exp1,atvBS_dczBSBD_sV
S018,payoff,long,0.9,q_lower,1.950509206012685,0.33385333333333445,exp1,atvBS_dczBSBD_sV
S018,payoff,short,0.1,q_lower,0.43006639010119624,0.26889333333333143,exp1,atvBS_dczBSBD_sV
S018,payoff,short,0.3,q_lower,0.5759277056313369,0.26889333333333143,exp1,atvBS_dczBSBD_sV
S018,payoff,short,0.5,q_lower,0.7652143056379174,0.26889333333333143,exp1,atvBS_dczBSBD_sV
S018,payoff,short,0.7,q_lower,1.088339964637311,0.26889333333333143,exp1,atvBS_dczBSBD_sV
S018,payoff,short,0.9,q_lower,1.851092860939913,0.26889333333333143,exp1,atvBS_dczBSBD_sV
S019,mullerlyer,long,0.1,q_lower,0.6188111902060931,0.24709459459459485,exp1,atvBS_dczBSBD_sV
S019,mullerlyer,long,0.3,q_lower,0.8905749172644357,0.24709459459459485,exp1,atvBS_dczBSBD_sV
S019,mullerlyer,long,0.5,q_lower,1.2172148780813994,0.24709459459459485,exp1,atvBS_dczBSBD_sV
S019,mullerlyer,long,0.7,q_lower,1.7185984536241967,0.24709459459459485,exp1,atvBS_dczBSBD_sV
S019,mullerlyer,long,0.9,q_lower,2.887584305700378,0.24709459459459485,exp1,atvBS_dczBSBD_sV
S019,mullerlyer,short,0.1,q_lower,0.5210273285697107,0.633637583892616,exp1,atvBS_dczBSBD_sV
S019,mullerlyer,short,0.3,q_lower,0.7125988292831203,0.633637583892616,exp1,atvBS_dczBSBD_sV
S019,mullerlyer,short,0.5,q_lower,0.9480537688615597,0.633637583892616,exp1,atvBS_dczBSBD_sV
S019,mullerlyer,short,0.7,q_lower,1.34733810015563,0.633637583892616,exp1,atvBS_dczBSBD_sV
S019,mullerlyer,short,0.9,q_lower,2.3292458702647925,0.633637583892616,exp1,atvBS_dczBSBD_sV
S020,payoff,long,0.1,q_lower,0.5477983120825978,0.4450469798657736,exp1,atvBS_dczBSBD_sV
S020,payoff,long,0.3,q_lower,0.7375343042446627,0.4450469798657736,exp1,atvBS_dczBSBD_sV
S020,payoff,long,0.5,q_lower,0.963153349394879,0.4450469798657736,exp1,atvBS_dczBSBD_sV
S020,payoff,long,0.7,q_lower,1.3181913124718234,0.4450469798657736,exp1,atvBS_dczBSBD_sV
S020,payoff,long,0.9,q_lower,2.1532820454434023,0.4450469798657736,exp1,atvBS_dczBSBD_sV
S020,payoff,short,0.1,q_lower,0.5054578390053502,0.523414965986398,exp1,atvBS_dczBSBD_sV
S020,payoff,short,0.3,q_lower,0.6734399330229334,0.523414965986398,exp1,atvBS_dczBSBD_sV
S020,payoff,short,0.5,q_lower,0.8817746620367881,0.523414965986398,exp1,atvBS_dczBSBD_sV
S020,payoff,short,0.7,q_lower,1.222780897517551,0.523414965986398,exp1,atvBS_dczBSBD_sV
S020,payoff,short,0.9,q_lower,2.080834841562634,0.523414965986398,exp1,atvBS_dczBSBD_sV
S021,mullerlyer,long,0.1,q_lower,0.7126671092220541,0.24199999999999997,exp1,atvBS_dczBSBD_sV
S021,mullerlyer,long,0.3,q_lower,1.0087380764464173,0.24199999999999997,exp1,atvBS_dczBSBD_sV
S021,mullerlyer,long,0.5,q_lower,1.3576915411689674,0.24199999999999997,exp1,atvBS_dczBSBD_sV
S021,mullerlyer,long,0.7,q_lower,1.9043522754183337,0.24199999999999997,exp1,atvBS_dczBSBD_sV
S021,mullerlyer,long,0.9,q_lower,3.197223493824687,0.24199999999999997,exp1,atvBS_dczBSBD_sV
S021,mullerlyer,short,0.1,q_lower,0.7194635932662943,0.3861621621621614,exp1,atvBS_dczBSBD_sV
S021,mullerlyer,short,0.3,q_lower,0.9893828428014843,0.3861621621621614,exp1,atvBS_dczBSBD_sV
S021,mullerlyer,short,0.5,q_lower,1.3166585971375055,0.3861621621621614,exp1,atvBS_dczBSBD_sV
S021,mullerlyer,short,0.7,q_lower,1.821617982161018,0.3861621621621614,exp1,atvBS_dczBSBD_sV
S021,mullerlyer,short,0.9,q_lower,3.0392928222488838,0.3861621621621614,exp1,atvBS_dczBSBD_sV
S022,payoff,long,0.1,q_lower,0.732858529442179,0.28805369127516806,exp1,atvBS_dczBSBD_sV
S022,payoff,long,0.3,q_lower,0.9876805401522694,0.28805369127516806,exp1,atvBS_dczBSBD_sV
S022,payoff,long,0.5,q_lower,1.3069390181927585,0.28805369127516806,exp1,atvBS_dczBSBD_sV
S022,payoff,long,0.7,q_lower,1.79756589866703,0.28805369127516806,exp1,atvBS_dczBSBD_sV
S022,payoff,long,0.9,q_lower,2.9497238975601716,0.28805369127516806,exp1,atvBS_dczBSBD_sV
S022,payoff,short,0.1,q_lower,0.7405243613166024,0.40866666666667806,exp1,atvBS_dczBSBD_sV
S022,payoff,short,0.3,q_lower,0.9875524243476053,0.40866666666667806,exp1,atvBS_dczBSBD_sV
S022,payoff,short,0.5,q_lower,1.2814584144433618,0.40866666666667806,exp1,atvBS_dczBSBD_sV
S022,payoff,short,0.7,q_lower,1.732228069660426,0.40866666666667806,exp1,atvBS_dczBSBD_sV
S022,payoff,short,0.9,q_lower,2.8245919615665036,0.40866666666667806,exp1,atvBS_dczBSBD_sV
S023,mullerlyer,long,0.1,q_lower,0.30458328039688976,0.19554929577464952,exp1,atvBS_dczBSBD_sV
S023,mullerlyer,long,0.3,q_lower,0.41069773776410695,0.19554929577464952,exp1,atvBS_dczBSBD_sV
S023,mullerlyer,long,0.5,q_lower,0.5424487987347346,0.19554929577464952,exp1,atvBS_dczBSBD_sV
S023,mullerlyer,long,0.7,q_lower,0.7394914153450237,0.19554929577464952,exp1,atvBS_dczBSBD_sV
S023,mullerlyer,long,0.9,q_lower,1.1847082186820075,0.19554929577464952,exp1,atvBS_dczBSBD_sV
S023,mullerlyer,short,0.1,q_lower,0.28410729667632684,0.4826153846153851,exp1,atvBS_dczBSBD_sV
S023,mullerlyer,short,0.3,q_lower,0.37595891238879725,0.4826153846153851,exp1,atvBS_dczBSBD_sV
S023,mullerlyer,short,0.5,q_lower,0.4916938876282666,0.4826153846153851,exp1,atvBS_dczBSBD_sV
S023,mullerlyer,short,0.7,q_lower,0.6718687702042069,0.4826153846153851,exp1,atvBS_dczBSBD_sV
S023,mullerlyer,short,0.9,q_lower,1.0829534842383874,0.4826153846153851,exp1,atvBS_dczBSBD_sV
S024,payoff,long,0.1,q_lower,0.31459658043500693,0.4236190476190535,exp1,atvBS_dczBSBD_sV
S024,payoff,long,0.3,q_lower,0.4307154702015228,0.4236190476190535,exp1,atvBS_dczBSBD_sV
S024,payoff,long,0.5,q_lower,0.5711727833009892,0.4236190476190535,exp1,atvBS_dczBSBD_sV
S024,payoff,long,0.7,q_lower,0.7876309786094167,0.4236190476190535,exp1,atvBS_dczBSBD_sV
S024,payoff,long,0.9,q_lower,1.2827037510237203,0.4236190476190535,exp1,atvBS_dczBSBD_sV
S024,payoff,short,0.1,q_lower,0.32208345530781884,0.3954000000000012,exp1,atvBS_dczBSBD_sV
S024,payoff,short,0.3,q_lower,0.4429612436278018,0.3954000000000012,exp1,atvBS_dczBSBD_sV
S024,payoff,short,0.5,q_lower,0.5904904493076844,0.3954000000000012,exp1,atvBS_dczBSBD_sV
S024,payoff,short,0.7,q_lower,0.8101455565530098,0.3954000000000012,exp1,atvBS_dczBSBD_sV
S024,payoff,short,0.9,q_lower,1.3052879465119598,0.3954000000000012,exp1,atvBS_dczBSBD_sV
S025,mullerlyer,long,0.1,q_lower,0.39621101570626915,0.3042666666666674,exp1,atvBS_dczBSBD_sV
S025,mullerlyer,long,0.3,q_lower,0.48322494792002824,0.3042666666666674,exp1,atvBS_dczBSBD_sV
S025,mullerlyer,long,0.5,q_lower,0.599590688543202,0.3042666666666674,exp1,atvBS_dczBSBD_sV
S025,mullerlyer,long,0.7,q_lower,0.7905477544305587,0.3042666666666674,exp1,atvBS_dczBSBD_sV
S025,mullerlyer,long,0.9,q_lower,1.2401253429420296,0.3042666666666674,exp1,atvBS_dczBSBD_sV
S025,mullerlyer,short,0.1,q_lower,0.40478157782590585,0.4658800000000062,exp1,atvBS_dczBSBD_sV
S025,mullerlyer,short,0.3,q_lower,0.4877657125138388,0.4658800000000062,exp1,atvBS_dczBSBD_sV
S025,mullerlyer,short,0.5,q_lower,0.5860074520959233,0.4658800000000062,exp1,atvBS_dczBSBD_sV
S025,mullerlyer,short,0.7,q_lower,0.742844087001129,0.4658800000000062,exp1,atvBS_dczBSBD_sV
S025,mullerlyer,short,0.9,q_lower,1.1425947270717145,0.4658800000000062,exp1,atvBS_dczBSBD_sV
S026,payoff,long,0.1,q_lower,0.44662488902305747,0.4550933333333402,exp1,atvBS_dczBSBD_sV
S026,payoff,long,0.3,q_lower,0.5637707832324886,0.4550933333333402,exp1,atvBS_dczBSBD_sV
S026,payoff,long,0.5,q_lower,0.706830068824254,0.4550933333333402,exp1,atvBS_dczBSBD_sV
S026,payoff,long,0.7,q_lower,0.9389391128961583,0.4550933333333402,exp1,atvBS_dczBSBD_sV
S026,payoff,long,0.9,q_lower,1.5308036666739342,0.4550933333333402,exp1,atvBS_dczBSBD_sV
S026,payoff,short,0.1,q_lower,0.435689813702244,0.48389261744966605,exp1,atvBS_dczBSBD_sV
S026,payoff,short,0.3,q_lower,0.5445794489452263,0.48389261744966605,exp1,atvBS_dczBSBD_sV
