subj_idx,bias_source,bias_direction,quantiles,boundary,value,p,experiment,model_name
S006,baserate,long,0.9,q_lower,1.7980322542357674,0.20124666666666655,exp3,atvBS_dczBSBD_sV
S006,baserate,short,0.1,q_lower,0.4822167933293107,0.7595266666666606,exp3,atvBS_dczBSBD_sV
S006,baserate,short,0.3,q_lower,0.5796215040234851,0.7595266666666606,exp3,atvBS_dczBSBD_sV
S006,baserate,short,0.5,q_lower,0.6976099882729573,0.7595266666666606,exp3,atvBS_dczBSBD_sV
S006,baserate,short,0.7,q_lower,0.8863463857706002,0.7595266666666606,exp3,atvBS_dczBSBD_sV
S006,baserate,short,0.9,q_lower,1.3590017091106599,0.7595266666666606,exp3,atvBS_dczBSBD_sV
S007,baserate,long,0.1,q_lower,0.7184517180420182,0.23610666666667213,exp3,atvBS_dczBSBD_sV
S007,baserate,long,0.3,q_lower,0.9347960572306532,0.23610666666667213,exp3,atvBS_dczBSBD_sV
S007,baserate,long,0.5,q_lower,1.1919280296196102,0.23610666666667213,exp3,atvBS_dczBSBD_sV
S007,baserate,long,0.7,q_lower,1.6057099617882582,0.23610666666667213,exp3,atvBS_dczBSBD_sV
S007,baserate,long,0.9,q_lower,2.6945339028796407,0.23610666666667213,exp3,atvBS_dczBSBD_sV
S007,baserate,short,0.1,q_lower,0.6376451794623231,0.7594066666666596,exp3,atvBS_dczBSBD_sV
S007,baserate,short,0.3,q_lower,0.7761383148769011,0.7594066666666596,exp3,atvBS_dczBSBD_sV
S007,baserate,short,0.5,q_lower,0.9300511861528855,0.7594066666666596,exp3,atvBS_dczBSBD_sV
S007,baserate,short,0.7,q_lower,1.169595374902898,0.7594066666666596,exp3,atvBS_dczBSBD_sV
S007,baserate,short,0.9,q_lower,1.8228021248293527,0.7594066666666596,exp3,atvBS_dczBSBD_sV
S009,baserate,long,0.1,q_lower,0.4525379730539688,0.37765333333333423,exp3,atvBS_dczBSBD_sV
S009,baserate,long,0.3,q_lower,0.59584490131473,0.37765333333333423,exp3,atvBS_dczBSBD_sV
S009,baserate,long,0.5,q_lower,0.7658836527541993,0.37765333333333423,exp3,atvBS_dczBSBD_sV
S009,baserate,long,0.7,q_lower,1.0207842137673548,0.37765333333333423,exp3,atvBS_dczBSBD_sV
S009,baserate,long,0.9,q_lower,1.5823700348807126,0.37765333333333423,exp3,atvBS_dczBSBD_sV
S009,baserate,short,0.1,q_lower,0.35653024192593386,0.5295986622073602,exp3,atvBS_dczBSBD_sV
S009,baserate,short,0.3,q_lower,0.4511574266267092,0.5295986622073602,exp3,atvBS_dczBSBD_sV
S009,baserate,short,0.5,q_lower,0.5806095519523254,0.5295986622073602,exp3,atvBS_dczBSBD_sV
S009,baserate,short,0.7,q_lower,0.8042153696204439,0.5295986622073602,exp3,atvBS_dczBSBD_sV
S009,baserate,short,0.9,q_lower,1.3534235672237171,0.5295986622073602,exp3,atvBS_dczBSBD_sV
S012,baserate,long,0.1,q_lower,0.7320063435921729,0.09599317406143316,exp3,atvBS_dczBSBD_sV
S012,baserate,long,0.3,q_lower,1.069559111205386,0.09599317406143316,exp3,atvBS_dczBSBD_sV
S012,baserate,long,0.5,q_lower,1.5009586882529202,0.09599317406143316,exp3,atvBS_dczBSBD_sV
S012,baserate,long,0.7,q_lower,2.16742649234264,0.09599317406143316,exp3,atvBS_dczBSBD_sV
S012,baserate,long,0.9,q_lower,3.541282788729278,0.09599317406143316,exp3,atvBS_dczBSBD_sV
S012,baserate,short,0.1,q_lower,0.7062756252777778,0.23235374149659824,exp3,atvBS_dczBSBD_sV
S012,baserate,short,0.3,q_lower,1.0457587831081239,0.23235374149659824,exp3,atvBS_dczBSBD_sV
S012,baserate,short,0.5,q_lower,1.4661375946550284,0.23235374149659824,exp3,atvBS_dczBSBD_sV
S012,baserate,short,0.7,q_lower,2.1232904265500934,0.23235374149659824,exp3,atvBS_dczBSBD_sV
S012,baserate,short,0.9,q_lower,3.560438337873593,0.23235374149659824,exp3,atvBS_dczBSBD_sV
S013,baserate,long,0.1,q_lower,0.4339533756743544,0.15581333333333383,exp3,atvBS_dczBSBD_sV
S013,baserate,long,0.3,q_lower,0.6287779444873518,0.15581333333333383,exp3,atvBS_dczBSBD_sV
S013,baserate,long,0.5,q_lower,0.8720439864118578,0.15581333333333383,exp3,atvBS_dczBSBD_sV
S013,baserate,long,0.7,q_lower,1.23744953830402,0.15581333333333383,exp3,atvBS_dczBSBD_sV
S013,baserate,long,0.9,q_lower,2.081305358529758,0.15581333333333383,exp3,atvBS_dczBSBD_sV
S013,baserate,short,0.1,q_lower,0.29506763729020097,0.7615234899328814,exp3,atvBS_dczBSBD_sV
S013,baserate,short,0.3,q_lower,0.3966759542268599,0.7615234899328814,exp3,atvBS_dczBSBD_sV
S013,baserate,short,0.5,q_lower,0.5331834969798245,0.7615234899328814,exp3,atvBS_dczBSBD_sV
S013,baserate,short,0.7,q_lower,0.7718186902289286,0.7615234899328814,exp3,atvBS_dczBSBD_sV
S013,baserate,short,0.9,q_lower,1.421967348466929,0.7615234899328814,exp3,atvBS_dczBSBD_sV
S014,baserate,long,0.1,q_lower,0.7658279133449067,0.248140000000001,exp3,atvBS_dczBSBD_sV
S014,baserate,long,0.3,q_lower,0.9444215063630345,0.248140000000001,exp3,atvBS_dczBSBD_sV
S014,baserate,long,0.5,q_lower,1.1585895492518061,0.248140000000001,exp3,atvBS_dczBSBD_sV
S014,baserate,long,0.7,q_lower,1.5046801400072418,0.248140000000001,exp3,atvBS_dczBSBD_sV
S014,baserate,long,0.9,q_lower,2.374601634670061,0.248140000000001,exp3,atvBS_dczBSBD_sV
S014,baserate,short,0.1,q_lower,0.6835770344983437,0.7448533333333369,exp3,atvBS_dczBSBD_sV
S014,baserate,short,0.3,q_lower,0.8120230880627995,0.7448533333333369,exp3,atvBS_dczBSBD_sV
S014,baserate,short,0.5,q_lower,0.9602066467366736,0.7448533333333369,exp3,atvBS_dczBSBD_sV
S014,baserate,short,0.7,q_lower,1.1991660116097982,0.7448533333333369,exp3,atvBS_dczBSBD_sV
S014,baserate,short,0.9,q_lower,1.8370595383449593,0.7448533333333369,exp3,atvBS_dczBSBD_sV
S015,baserate,long,0.1,q_lower,0.8561349103897051,0.23831864406779904,exp3,atvBS_dczBSBD_sV
S015,baserate,long,0.3,q_lower,1.178378707856189,0.23831864406779904,exp3,atvBS_dczBSBD_sV
S015,baserate,long,0.5,q_lower,1.570674391985617,0.23831864406779904,exp3,atvBS_dczBSBD_sV
S015,baserate,long,0.7,q_lower,2.1841189227140148,0.23831864406779904,exp3,atvBS_dczBSBD_sV
S015,baserate,long,0.9,q_lower,3.5880614390963146,0.23831864406779904,exp3,atvBS_dczBSBD_sV
S015,baserate,short,0.1,q_lower,0.7585081134318968,0.6930135135135135,exp3,atvBS_dczBSBD_sV
S015,baserate,short,0.3,q_lower,0.998675110217663,0.6930135135135135,exp3,atvBS_dczBSBD_sV
S015,baserate,short,0.5,q_lower,1.2868242482208385,0.6930135135135135,exp3,atvBS_dczBSBD_sV
S015,baserate,short,0.7,q_lower,1.7442576898465065,0.6930135135135135,exp3,atvBS_dczBSBD_sV
S015,baserate,short,0.9,q_lower,2.9089284262686403,0.6930135135135135,exp3,atvBS_dczBSBD_sV
S016,baserate,long,0.1,q_lower,0.618662932938118,0.3656400000000031,exp3,atvBS_dczBSBD_sV
S016,baserate,long,0.3,q_lower,0.7493843917222381,0.3656400000000031,exp3,atvBS_dczBSBD_sV
S016,baserate,long,0.5,q_lower,0.9109238804707619,0.3656400000000031,exp3,atvBS_dczBSBD_sV
S016,baserate,long,0.7,q_lower,1.165502446750716,0.3656400000000031,exp3,atvBS_dczBSBD_sV
S016,baserate,long,0.9,q_lower,1.7635239907295706,0.3656400000000031,exp3,atvBS_dczBSBD_sV
S016,baserate,short,0.1,q_lower,0.6283641432823007,0.6469866666666781,exp3,atvBS_dczBSBD_sV
S016,baserate,short,0.3,q_lower,0.753470215906737,0.6469866666666781,exp3,atvBS_dczBSBD_sV
S016,baserate,short,0.5,q_lower,0.9055610022789867,0.6469866666666781,exp3,atvBS_dczBSBD_sV
S016,baserate,short,0.7,q_lower,1.141621687442035,0.6469866666666781,exp3,atvBS_dczBSBD_sV
S016,baserate,short,0.9,q_lower,1.687409633325919,0.6469866666666781,exp3,atvBS_dczBSBD_sV
S017,baserate,long,0.1,q_lower,0.8349040123061261,0.1761632653061286,exp3,atvBS_dczBSBD_sV
S017,baserate,long,0.3,q_lower,1.2157212712883754,0.1761632653061286,exp3,atvBS_dczBSBD_sV
S017,baserate,long,0.5,q_lower,1.6526619259352702,0.1761632653061286,exp3,atvBS_dczBSBD_sV
S017,baserate,long,0.7,q_lower,2.3312144940849024,0.1761632653061286,exp3,atvBS_dczBSBD_sV
S017,baserate,long,0.9,q_lower,3.7676233394923684,0.1761632653061286,exp3,atvBS_dczBSBD_sV
S017,baserate,short,0.1,q_lower,0.6451940450614241,0.7770425531914892,exp3,atvBS_dczBSBD_sV
S017,baserate,short,0.3,q_lower,0.8644157724678373,0.7770425531914892,exp3,atvBS_dczBSBD_sV
S017,baserate,short,0.5,q_lower,1.120216131549383,0.7770425531914892,exp3,atvBS_dczBSBD_sV
S017,baserate,short,0.7,q_lower,1.5339740623425917,0.7770425531914892,exp3,atvBS_dczBSBD_sV
S017,baserate,short,0.9,q_lower,2.600365874684289,0.7770425531914892,exp3,atvBS_dczBSBD_sV
S018,baserate,long,0.1,q_lower,0.7608204806855731,0.2849333333333288,exp3,atvBS_dczBSBD_sV
S018,baserate,long,0.3,q_lower,0.9663169526629182,0.2849333333333288,exp3,atvBS_dczBSBD_sV
S018,baserate,long,0.5,q_lower,1.202426330861781,0.2849333333333288,exp3,atvBS_dczBSBD_sV
S018,baserate,long,0.7,q_lower,1.5609503824464124,0.2849333333333288,exp3,atvBS_dczBSBD_sV
S018,baserate,long,0.9,q_lower,2.4013605526691393,0.2849333333333288,exp3,atvBS_dczBSBD_sV
S018,baserate,short,0.1,q_lower,0.6260245932968312,0.7648799999999899,exp3,atvBS_dczBSBD_sV
S018,baserate,short,0.3,q_lower,0.7494005933857444,0.7648799999999899,exp3,atvBS_dczBSBD_sV
S018,baserate,short,0.5,q_lower,0.89971676170671,0.7648799999999899,exp3,atvBS_dczBSBD_sV
S018,baserate,short,0.7,q_lower,1.1454151876665346,0.7648799999999899,exp3,atvBS_dczBSBD_sV
S018,baserate,short,0.9,q_lower,1.79121565644986,0.7648799999999899,exp3,atvBS_dczBSBD_sV
S019,baserate,long,0.1,q_lower,0.6607438355536418,0.24194666666666895,exp3,atvBS_dczBSBD_sV
S019,baserate,long,0.3,q_lower,0.8747817664570378,0.24194666666666895,exp3,atvBS_dczBSBD_sV
S019,baserate,long,0.5,q_lower,1.1191717951299804,0.24194666666666895,exp3,atvBS_dczBSBD_sV
S019,baserate,long,0.7,q_lower,1.4829606505312858,0.24194666666666895,exp3,atvBS_dczBSBD_sV
S019,baserate,long,0.9,q_lower,2.2988536309663723,0.24194666666666895,exp3,atvBS_dczBSBD_sV
S019,baserate,short,0.1,q_lower,0.56158676596535,0.7166533333333488,exp3,atvBS_dczBSBD_sV
S019,baserate,short,0.3,q_lower,0.7082512143956112,0.7166533333333488,exp3,atvBS_dczBSBD_sV
S019,baserate,short,0.5,q_lower,0.8808177848993076,0.7166533333333488,exp3,atvBS_dczBSBD_sV
S019,baserate,short,0.7,q_lower,1.155991555865404,0.7166533333333488,exp3,atvBS_dczBSBD_sV
S019,baserate,short,0.9,q_lower,1.8252593601344365,0.7166533333333488,exp3,atvBS_dczBSBD_sV
S021,baserate,long,0.1,q_lower,0.42510658775099636,0.2384866666666686,exp3,atvBS_dczBSBD_sV
S021,baserate,long,0.3,q_lower,0.5620928820906509,0.2384866666666686,exp3,atvBS_dczBSBD_sV
S021,baserate,long,0.5,q_lower,0.733113678793658,0.2384866666666686,exp3,atvBS_dczBSBD_sV
S021,baserate,long,0.7,q_lower,1.0049102009177775,0.2384866666666686,exp3,atvBS_dczBSBD_sV
S021,baserate,long,0.9,q_lower,1.6775968231829028,0.2384866666666686,exp3,atvBS_dczBSBD_sV
S021,baserate,short,0.1,q_lower,0.3391950419018092,0.7394933333333399,exp3,atvBS_dczBSBD_sV
S021,baserate,short,0.3,q_lower,0.4184933676672762,0.7394933333333399,exp3,atvBS_dczBSBD_sV
S021,baserate,short,0.5,q_lower,0.5242102517346253,0.7394933333333399,exp3,atvBS_dczBSBD_sV
S021,baserate,short,0.7,q_lower,0.7098680304852556,0.7394933333333399,exp3,atvBS_dczBSBD_sV
S021,baserate,short,0.9,q_lower,1.22684120064394,0.7394933333333399,exp3,atvBS_dczBSBD_sV
S022,baserate,long,0.1,q_lower,0.42085079774515005,0.3198120805369129,exp3,atvBS_dczBSBD_sV
S022,baserate,long,0.3,q_lower,0.5665637907937717,0.3198120805369129,exp3,atvBS_dczBSBD_sV
S022,baserate,long,0.5,q_lower,0.7347548212987608,0.3198120805369129,exp3,atvBS_dczBSBD_sV
S022,baserate,long,0.7,q_lower,0.9863864194490332,0.3198120805369129,exp3,atvBS_dczBSBD_sV
S022,baserate,long,0.9,q_lower,1.5442560843592765,0.3198120805369129,exp3,atvBS_dczBSBD_sV
S022,baserate,short,0.1,q_lower,0.3395566168944467,0.689952861952864,exp3,atvBS_dczBSBD_sV
S022,baserate,short,0.3,q_lower,0.4392042448636614,0.689952861952864,exp3,atvBS_dczBSBD_sV
S022,baserate,short,0.5,q_lower,0.5664815081422585,0.689952861952864,exp3,atvBS_dczBSBD_sV
S022,baserate,short,0.7,q_lower,0.7772242969860289,0.689952861952864,exp3,atvBS_dczBSBD_sV
S022,baserate,short,0.9,q_lower,1.2909436106567644,0.689952861952864,exp3,atvBS_dczBSBD_sV
S023,baserate,long,0.1,q_lower,0.502057087223567,0.4453154362416085,exp3,atvBS_dczBSBD_sV
S023,baserate,long,0.3,q_lower,0.6489013120324557,0.4453154362416085,exp3,atvBS_dczBSBD_sV
S023,baserate,long,0.5,q_lower,0.8364214806896083,0.4453154362416085,exp3,atvBS_dczBSBD_sV
S023,baserate,long,0.7,q_lower,1.1398362268061135,0.4453154362416085,exp3,atvBS_dczBSBD_sV
S023,baserate,long,0.9,q_lower,1.8355934802762257,0.4453154362416085,exp3,atvBS_dczBSBD_sV
S023,baserate,short,0.1,q_lower,0.4257660155309188,0.774829431438123,exp3,atvBS_dczBSBD_sV
S023,baserate,short,0.3,q_lower,0.5145525878558233,0.774829431438123,exp3,atvBS_dczBSBD_sV
S023,baserate,short,0.5,q_lower,0.6359748931485151,0.774829431438123,exp3,atvBS_dczBSBD_sV
S023,baserate,short,0.7,q_lower,0.8461418806361009,0.774829431438123,exp3,atvBS_dczBSBD_sV
S023,baserate,short,0.9,q_lower,1.430791509962868,0.774829431438123,exp3,atvBS_dczBSBD_sV
S024,baserate,long,0.1,q_lower,0.29197837778562713,0.3910859106529219,exp3,atvBS_dczBSBD_sV
S024,baserate,long,0.3,q_lower,0.39815844540611267,0.3910859106529219,exp3,atvBS_dczBSBD_sV
S024,baserate,long,0.5,q_lower,0.532678685589434,0.3910859106529219,exp3,atvBS_dczBSBD_sV
S024,baserate,long,0.7,q_lower,0.7418217043739833,0.3910859106529219,exp3,atvBS_dczBSBD_sV
S024,baserate,long,0.9,q_lower,1.2042466056553542,0.3910859106529219,exp3,atvBS_dczBSBD_sV
S024,baserate,short,0.1,q_lower,0.29450091356134334,0.37808695652173696,exp3,atvBS_dczBSBD_sV
S024,baserate,short,0.3,q_lower,0.39980961459084413,0.37808695652173696,exp3,atvBS_dczBSBD_sV
S024,baserate,short,0.5,q_lower,0.534422024102557,0.37808695652173696,exp3,atvBS_dczBSBD_sV
S024,baserate,short,0.7,q_lower,0.7445486096787023,0.37808695652173696,exp3,atvBS_dczBSBD_sV
S024,baserate,short,0.9,q_lower,1.212333289948557,0.37808695652173696,exp3,atvBS_dczBSBD_sV
S026,baserate,long,0.1,q_lower,0.729362600410745,0.240611940298506,exp3,atvBS_dczBSBD_sV
S026,baserate,long,0.3,q_lower,1.0339706622991005,0.240611940298506,exp3,atvBS_dczBSBD_sV
S026,baserate,long,0.5,q_lower,1.414073560607823,0.240611940298506,exp3,atvBS_dczBSBD_sV
S026,baserate,long,0.7,q_lower,2.042308753961711,0.240611940298506,exp3,atvBS_dczBSBD_sV
S026,baserate,long,0.9,q_lower,3.4886513573783704,0.240611940298506,exp3,atvBS_dczBSBD_sV
S026,baserate,short,0.1,q_lower,0.4751356996889393,0.8265957446808465,exp3,atvBS_dczBSBD_sV
S026,baserate,short,0.3,q_lower,0.6093954318650492,0.8265957446808465,exp3,atvBS_dczBSBD_sV
S026,baserate,short,0.5,q_lower,0.7820298807969331,0.8265957446808465,exp3,atvBS_dczBSBD_sV
S026,baserate,short,0.7,q_lower,1.0866277492778067,0.8265957446808465,exp3,atvBS_dczBSBD_sV
S026,baserate,short,0.9,q_lower,2.021860231168908,0.8265957446808465,exp3,atvBS_dczBSBD_sV
S027,mullerlyer,long,0.1,q_lower,0.608811499850761,0.2668108108108098,exp3,atvBS_dczBSBD_sV
S027,mullerlyer,long,0.3,q_lower,0.9337747162421415,0.2668108108108098,exp3,atvBS_dczBSBD_sV
S027,mullerlyer,long,0.5,q_lower,1.3070398138448733,0.2668108108108098,exp3,atvBS_dczBSBD_sV
S027,mullerlyer,long,0.7,q_lower,1.8847981024512424,0.2668108108108098,exp3,atvBS_dczBSBD_sV
S027,mullerlyer,long,0.9,q_lower,3.17275555407649,0.2668108108108098,exp3,atvBS_dczBSBD_sV
S027,mullerlyer,short,0.1,q_lower,0.5995462360760182,0.38274482758619355,exp3,atvBS_dczBSBD_sV
S027,mullerlyer,short,0.3,q_lower,0.8885569376229745,0.38274482758619355,exp3,atvBS_dczBSBD_sV
S027,mullerlyer,short,0.5,q_lower,1.2226071341581295,0.38274482758619355,exp3,atvBS_dczBSBD_sV
S027,mullerlyer,short,0.7,q_lower,1.7437138717153622,0.38274482758619355,exp3,atvBS_dczBSBD_sV
S027,mullerlyer,short,0.9,q_lower,2.9218629101162885,0.38274482758619355,exp3,atvBS_dczBSBD_sV
S028,payoff,long,0.1,q_lower,0.5200028062776998,0.4640680272108835,exp3,atvBS_dczBSBD_sV
S028,payoff,long,0.3,q_lower,0.720373705533298,0.4640680272108835,exp3,atvBS_dczBSBD_sV
S028,payoff,long,0.5,q_lower,0.9567745271032342,0.4640680272108835,exp3,atvBS_dczBSBD_sV
S028,payoff,long,0.7,q_lower,1.3220289618936178,0.4640680272108835,exp3,atvBS_dczBSBD_sV
S028,payoff,long,0.9,q_lower,2.2070917850152507,0.4640680272108835,exp3,atvBS_dczBSBD_sV
S028,payoff,short,0.1,q_lower,0.5169332581904077,0.4439597315436202,exp3,atvBS_dczBSBD_sV
S028,payoff,short,0.3,q_lower,0.7200503660509583,0.4439597315436202,exp3,atvBS_dczBSBD_sV
S028,payoff,short,0.5,q_lower,0.9648419807793425,0.4439597315436202,exp3,atvBS_dczBSBD_sV
S028,payoff,short,0.7,q_lower,1.3414846146846466,0.4439597315436202,exp3,atvBS_dczBSBD_sV
S028,payoff,short,0.9,q_lower,2.211892383402226,0.4439597315436202,exp3,atvBS_dczBSBD_sV
S029,mullerlyer,long,0.1,q_lower,0.5066318084568179,0.47437333333333953,exp3,atvBS_dczBSBD_sV
S029,mullerlyer,long,0.3,q_lower,0.6398264880081737,0.47437333333333953,exp3,atvBS_dczBSBD_sV
S029,mullerlyer,long,0.5,q_lower,0.8014627031267595,0.47437333333333953,exp3,atvBS_dczBSBD_sV
S029,mullerlyer,long,0.7,q_lower,1.0529190243815687,0.47437333333333953,exp3,atvBS_dczBSBD_sV
S029,mullerlyer,long,0.9,q_lower,1.646674483582991,0.47437333333333953,exp3,atvBS_dczBSBD_sV
S029,mullerlyer,short,0.1,q_lower,0.5034345208122833,0.6451140939597313,exp3,atvBS_dczBSBD_sV
S029,mullerlyer,short,0.3,q_lower,0.6196066871100343,0.6451140939597313,exp3,atvBS_dczBSBD_sV
S029,mullerlyer,short,0.5,q_lower,0.7517757812209503,0.6451140939597313,exp3,atvBS_dczBSBD_sV
S029,mullerlyer,short,0.7,q_lower,0.9679392012159729,0.6451140939597313,exp3,atvBS_dczBSBD_sV
S029,mullerlyer,short,0.9,q_lower,1.5032885168488055,0.6451140939597313,exp3,atvBS_dczBSBD_sV
S030,payoff,long,0.1,q_lower,0.5139464933063634,0.473426666666673,exp3,atvBS_dczBSBD_sV
S030,payoff,long,0.3,q_lower,0.6466811215670939,0.473426666666673,exp3,atvBS_dczBSBD_sV
S030,payoff,long,0.5,q_lower,0.7985896859255612,0.473426666666673,exp3,atvBS_dczBSBD_sV
S030,payoff,long,0.7,q_lower,1.0278469038390796,0.473426666666673,exp3,atvBS_dczBSBD_sV
S030,payoff,long,0.9,q_lower,1.5544488446392415,0.473426666666673,exp3,atvBS_dczBSBD_sV
S030,payoff,short,0.1,q_lower,0.4417808291900464,0.6534266666666763,exp3,atvBS_dczBSBD_sV
S030,payoff,short,0.3,q_lower,0.5417688748639444,0.6534266666666763,exp3,atvBS_dczBSBD_sV
S030,payoff,short,0.5,q_lower,0.6627077089788884,0.6534266666666763,exp3,atvBS_dczBSBD_sV
S030,payoff,short,0.7,q_lower,0.8568347994746816,0.6534266666666763,exp3,atvBS_dczBSBD_sV
S030,payoff,short,0.9,q_lower,1.34647908402351,0.6534266666666763,exp3,atvBS_dczBSBD_sV
S031,baserate,long,0.1,q_lower,0.7861783699156829,0.12945819397993363,exp3,atvBS_dczBSBD_sV
S031,baserate,long,0.3,q_lower,1.1076774141705041,0.12945819397993363,exp3,atvBS_dczBSBD_sV
S031,baserate,long,0.5,q_lower,1.4935023628925082,0.12945819397993363,exp3,atvBS_dczBSBD_sV
S031,baserate,long,0.7,q_lower,2.062462993759858,0.12945819397993363,exp3,atvBS_dczBSBD_sV
S031,baserate,long,0.9,q_lower,3.3079913981069073,0.12945819397993363,exp3,atvBS_dczBSBD_sV
S031,baserate,short,0.1,q_lower,0.5218272881579139,0.8054966442953014,exp3,atvBS_dczBSBD_sV
S031,baserate,short,0.3,q_lower,0.6765598708478028,0.8054966442953014,exp3,atvBS_dczBSBD_sV
S031,baserate,short,0.5,q_lower,0.8664197188093415,0.8054966442953014,exp3,atvBS_dczBSBD_sV
S031,baserate,short,0.7,q_lower,1.192680023894321,0.8054966442953014,exp3,atvBS_dczBSBD_sV
S031,baserate,short,0.9,q_lower,2.067092210113263,0.8054966442953014,exp3,atvBS_dczBSBD_sV
S032,mullerlyer,long,0.1,q_lower,0.7098346679535313,0.10547651006711253,exp3,atvBS_dczBSBD_sV
S032,mullerlyer,long,0.3,q_lower,1.009148660315725,0.10547651006711253,exp3,atvBS_dczBSBD_sV
S032,mullerlyer,long,0.5,q_lower,1.3616260240355071,0.10547651006711253,exp3,atvBS_dczBSBD_sV
