subj_idx,bias_source,bias_direction,quantiles,boundary,value,p,experiment,model_name
S026,payoff,long,0.3,q_lower,0.5339443327168872,0.3006878130217014,exp2,atvBS_dczBSBD_sV
S026,payoff,long,0.5,q_lower,0.699119167468124,0.3006878130217014,exp2,atvBS_dczBSBD_sV
S026,payoff,long,0.7,q_lower,0.9456559829449286,0.3006878130217014,exp2,atvBS_dczBSBD_sV
S026,payoff,long,0.9,q_lower,1.4948839907155131,0.3006878130217014,exp2,atvBS_dczBSBD_sV
S026,payoff,short,0.1,q_lower,0.3460938908065932,0.4864485666104515,exp2,atvBS_dczBSBD_sV
S026,payoff,short,0.3,q_lower,0.45542145168104875,0.4864485666104515,exp2,atvBS_dczBSBD_sV
S026,payoff,short,0.5,q_lower,0.5884076117275108,0.4864485666104515,exp2,atvBS_dczBSBD_sV
S026,payoff,short,0.7,q_lower,0.798579508984625,0.4864485666104515,exp2,atvBS_dczBSBD_sV
S026,payoff,short,0.9,q_lower,1.2936326501246347,0.4864485666104515,exp2,atvBS_dczBSBD_sV
S027,mullerlyer,long,0.1,q_lower,0.3392160140316134,0.14042070116861366,exp2,atvBS_dczBSBD_sV
S027,mullerlyer,long,0.3,q_lower,0.4596455259572433,0.14042070116861366,exp2,atvBS_dczBSBD_sV
S027,mullerlyer,long,0.5,q_lower,0.5986160448831309,0.14042070116861366,exp2,atvBS_dczBSBD_sV
S027,mullerlyer,long,0.7,q_lower,0.8060013829137231,0.14042070116861366,exp2,atvBS_dczBSBD_sV
S027,mullerlyer,long,0.9,q_lower,1.260483701778999,0.14042070116861366,exp2,atvBS_dczBSBD_sV
S027,mullerlyer,short,0.1,q_lower,0.3197246312182051,0.32674496644295414,exp2,atvBS_dczBSBD_sV
S027,mullerlyer,short,0.3,q_lower,0.4312870529244057,0.32674496644295414,exp2,atvBS_dczBSBD_sV
S027,mullerlyer,short,0.5,q_lower,0.5659432634647642,0.32674496644295414,exp2,atvBS_dczBSBD_sV
S027,mullerlyer,short,0.7,q_lower,0.7713704727062114,0.32674496644295414,exp2,atvBS_dczBSBD_sV
S027,mullerlyer,short,0.9,q_lower,1.2197297818609047,0.32674496644295414,exp2,atvBS_dczBSBD_sV
S028,payoff,long,0.1,q_lower,0.44636661577655184,0.41258823529411903,exp2,atvBS_dczBSBD_sV
S028,payoff,long,0.3,q_lower,0.5570670137359697,0.41258823529411903,exp2,atvBS_dczBSBD_sV
S028,payoff,long,0.5,q_lower,0.6863665501346647,0.41258823529411903,exp2,atvBS_dczBSBD_sV
S028,payoff,long,0.7,q_lower,0.8817657542749243,0.41258823529411903,exp2,atvBS_dczBSBD_sV
S028,payoff,long,0.9,q_lower,1.3279016299742912,0.41258823529411903,exp2,atvBS_dczBSBD_sV
S028,payoff,short,0.1,q_lower,0.41574208562605114,0.5199065108514165,exp2,atvBS_dczBSBD_sV
S028,payoff,short,0.3,q_lower,0.5080033924999416,0.5199065108514165,exp2,atvBS_dczBSBD_sV
S028,payoff,short,0.5,q_lower,0.6181055470907808,0.5199065108514165,exp2,atvBS_dczBSBD_sV
S028,payoff,short,0.7,q_lower,0.788548344985014,0.5199065108514165,exp2,atvBS_dczBSBD_sV
S028,payoff,short,0.9,q_lower,1.1994306360965836,0.5199065108514165,exp2,atvBS_dczBSBD_sV
S029,payoff,long,0.1,q_lower,0.39997785610149084,0.3024553119730178,exp2,atvBS_dczBSBD_sV
S029,payoff,long,0.3,q_lower,0.5546475756038043,0.3024553119730178,exp2,atvBS_dczBSBD_sV
S029,payoff,long,0.5,q_lower,0.728447940497956,0.3024553119730178,exp2,atvBS_dczBSBD_sV
S029,payoff,long,0.7,q_lower,0.9804974761619085,0.3024553119730178,exp2,atvBS_dczBSBD_sV
S029,payoff,long,0.9,q_lower,1.5347140036390865,0.3024553119730178,exp2,atvBS_dczBSBD_sV
S029,payoff,short,0.1,q_lower,0.27564692216688325,0.7253545150501681,exp2,atvBS_dczBSBD_sV
S029,payoff,short,0.3,q_lower,0.36331841318520175,0.7253545150501681,exp2,atvBS_dczBSBD_sV
S029,payoff,short,0.5,q_lower,0.4777134437624721,0.7253545150501681,exp2,atvBS_dczBSBD_sV
S029,payoff,short,0.7,q_lower,0.6716869070383171,0.7253545150501681,exp2,atvBS_dczBSBD_sV
S029,payoff,short,0.9,q_lower,1.162812027108577,0.7253545150501681,exp2,atvBS_dczBSBD_sV
S030,payoff,long,0.1,q_lower,0.4140001762038582,0.2284882943143798,exp2,atvBS_dczBSBD_sV
S030,payoff,long,0.3,q_lower,0.6057653566751035,0.2284882943143798,exp2,atvBS_dczBSBD_sV
S030,payoff,long,0.5,q_lower,0.8322009633160867,0.2284882943143798,exp2,atvBS_dczBSBD_sV
S030,payoff,long,0.7,q_lower,1.1663707686529825,0.2284882943143798,exp2,atvBS_dczBSBD_sV
S030,payoff,long,0.9,q_lower,1.9088036781908975,0.2284882943143798,exp2,atvBS_dczBSBD_sV
S030,payoff,short,0.1,q_lower,0.3303460188778631,0.3489682804674453,exp2,atvBS_dczBSBD_sV
S030,payoff,short,0.3,q_lower,0.48150667476423464,0.3489682804674453,exp2,atvBS_dczBSBD_sV
S030,payoff,short,0.5,q_lower,0.6750274506389343,0.3489682804674453,exp2,atvBS_dczBSBD_sV
S030,payoff,short,0.7,q_lower,0.9814296191141562,0.3489682804674453,exp2,atvBS_dczBSBD_sV
S030,payoff,short,0.9,q_lower,1.6997611335154212,0.3489682804674453,exp2,atvBS_dczBSBD_sV
S031,mullerlyer,long,0.1,q_lower,0.432616103902744,0.5835358931552594,exp2,atvBS_dczBSBD_sV
S031,mullerlyer,long,0.3,q_lower,0.5669695318593655,0.5835358931552594,exp2,atvBS_dczBSBD_sV
S031,mullerlyer,long,0.5,q_lower,0.7353536564202956,0.5835358931552594,exp2,atvBS_dczBSBD_sV
S031,mullerlyer,long,0.7,q_lower,1.004678065499197,0.5835358931552594,exp2,atvBS_dczBSBD_sV
S031,mullerlyer,long,0.9,q_lower,1.6539886499806407,0.5835358931552594,exp2,atvBS_dczBSBD_sV
S031,mullerlyer,short,0.1,q_lower,0.4245884363997769,0.6541440536013436,exp2,atvBS_dczBSBD_sV
S031,mullerlyer,short,0.3,q_lower,0.5493402038721774,0.6541440536013436,exp2,atvBS_dczBSBD_sV
S031,mullerlyer,short,0.5,q_lower,0.7052043816557103,0.6541440536013436,exp2,atvBS_dczBSBD_sV
S031,mullerlyer,short,0.7,q_lower,0.9590749416275259,0.6541440536013436,exp2,atvBS_dczBSBD_sV
S031,mullerlyer,short,0.9,q_lower,1.5894820667384837,0.6541440536013436,exp2,atvBS_dczBSBD_sV
S032,payoff,long,0.1,q_lower,0.37233547235446207,0.4549598662207346,exp2,atvBS_dczBSBD_sV
S032,payoff,long,0.3,q_lower,0.4737381010229662,0.4549598662207346,exp2,atvBS_dczBSBD_sV
S032,payoff,long,0.5,q_lower,0.5958015236057642,0.4549598662207346,exp2,atvBS_dczBSBD_sV
S032,payoff,long,0.7,q_lower,0.7857803579642841,0.4549598662207346,exp2,atvBS_dczBSBD_sV
S032,payoff,long,0.9,q_lower,1.234441543390945,0.4549598662207346,exp2,atvBS_dczBSBD_sV
S032,payoff,short,0.1,q_lower,0.32623083083550275,0.6313099999999988,exp2,atvBS_dczBSBD_sV
S032,payoff,short,0.3,q_lower,0.3981776476379631,0.6313099999999988,exp2,atvBS_dczBSBD_sV
S032,payoff,short,0.5,q_lower,0.4882311502856174,0.6313099999999988,exp2,atvBS_dczBSBD_sV
S032,payoff,short,0.7,q_lower,0.6418423732679269,0.6313099999999988,exp2,atvBS_dczBSBD_sV
S032,payoff,short,0.9,q_lower,1.0473973386951816,0.6313099999999988,exp2,atvBS_dczBSBD_sV
S033,payoff,long,0.1,q_lower,0.32883174641910373,0.22310000000000071,exp2,atvBS_dczBSBD_sV
S033,payoff,long,0.3,q_lower,0.43026109537810636,0.22310000000000071,exp2,atvBS_dczBSBD_sV
S033,payoff,long,0.5,q_lower,0.551242581376889,0.22310000000000071,exp2,atvBS_dczBSBD_sV
S033,payoff,long,0.7,q_lower,0.7372553073457123,0.22310000000000071,exp2,atvBS_dczBSBD_sV
S033,payoff,long,0.9,q_lower,1.1337624634884704,0.22310000000000071,exp2,atvBS_dczBSBD_sV
S033,payoff,short,0.1,q_lower,0.28916481188552173,0.8012500000000018,exp2,atvBS_dczBSBD_sV
S033,payoff,short,0.3,q_lower,0.3551480503739867,0.8012500000000018,exp2,atvBS_dczBSBD_sV
S033,payoff,short,0.5,q_lower,0.43636461719808844,0.8012500000000018,exp2,atvBS_dczBSBD_sV
S033,payoff,short,0.7,q_lower,0.5661780455443907,0.8012500000000018,exp2,atvBS_dczBSBD_sV
S033,payoff,short,0.9,q_lower,0.879262999146779,0.8012500000000018,exp2,atvBS_dczBSBD_sV
S034,payoff,long,0.1,q_lower,0.476237479467267,0.45458064516129154,exp2,atvBS_dczBSBD_sV
S034,payoff,long,0.3,q_lower,0.6608596261623031,0.45458064516129154,exp2,atvBS_dczBSBD_sV
S034,payoff,long,0.5,q_lower,0.8926458775173398,0.45458064516129154,exp2,atvBS_dczBSBD_sV
S034,payoff,long,0.7,q_lower,1.270995032387702,0.45458064516129154,exp2,atvBS_dczBSBD_sV
S034,payoff,long,0.9,q_lower,2.1578067591087073,0.45458064516129154,exp2,atvBS_dczBSBD_sV
S034,payoff,short,0.1,q_lower,0.4334258519467845,0.6142804054054029,exp2,atvBS_dczBSBD_sV
S034,payoff,short,0.3,q_lower,0.5849900596075184,0.6142804054054029,exp2,atvBS_dczBSBD_sV
S034,payoff,short,0.5,q_lower,0.7758628352284052,0.6142804054054029,exp2,atvBS_dczBSBD_sV
S034,payoff,short,0.7,q_lower,1.0974518229745276,0.6142804054054029,exp2,atvBS_dczBSBD_sV
S034,payoff,short,0.9,q_lower,1.9336843242873425,0.6142804054054029,exp2,atvBS_dczBSBD_sV
S035,mullerlyer,long,0.1,q_lower,0.3990146713777758,0.30975757575757795,exp2,atvBS_dczBSBD_sV
S035,mullerlyer,long,0.3,q_lower,0.5467049599359831,0.30975757575757795,exp2,atvBS_dczBSBD_sV
S035,mullerlyer,long,0.5,q_lower,0.7241692456073788,0.30975757575757795,exp2,atvBS_dczBSBD_sV
S035,mullerlyer,long,0.7,q_lower,0.9909823753436737,0.30975757575757795,exp2,atvBS_dczBSBD_sV
S035,mullerlyer,long,0.9,q_lower,1.582728912901089,0.30975757575757795,exp2,atvBS_dczBSBD_sV
S035,mullerlyer,short,0.1,q_lower,0.3561817894926596,0.6164662162162174,exp2,atvBS_dczBSBD_sV
S035,mullerlyer,short,0.3,q_lower,0.4653307516873469,0.6164662162162174,exp2,atvBS_dczBSBD_sV
S035,mullerlyer,short,0.5,q_lower,0.6001230423763789,0.6164662162162174,exp2,atvBS_dczBSBD_sV
S035,mullerlyer,short,0.7,q_lower,0.8176064890419669,0.6164662162162174,exp2,atvBS_dczBSBD_sV
S035,mullerlyer,short,0.9,q_lower,1.3482437195619514,0.6164662162162174,exp2,atvBS_dczBSBD_sV
S036,payoff,long,0.1,q_lower,0.42431206258561194,0.2926377295492501,exp2,atvBS_dczBSBD_sV
S036,payoff,long,0.3,q_lower,0.6028268569968375,0.2926377295492501,exp2,atvBS_dczBSBD_sV
S036,payoff,long,0.5,q_lower,0.8221860895748243,0.2926377295492501,exp2,atvBS_dczBSBD_sV
S036,payoff,long,0.7,q_lower,1.165284211860758,0.2926377295492501,exp2,atvBS_dczBSBD_sV
S036,payoff,long,0.9,q_lower,1.936178951163709,0.2926377295492501,exp2,atvBS_dczBSBD_sV
S036,payoff,short,0.1,q_lower,0.38577733671601383,0.5551752921535873,exp2,atvBS_dczBSBD_sV
S036,payoff,short,0.3,q_lower,0.5257128287307161,0.5551752921535873,exp2,atvBS_dczBSBD_sV
S036,payoff,short,0.5,q_lower,0.7010190152432746,0.5551752921535873,exp2,atvBS_dczBSBD_sV
S036,payoff,short,0.7,q_lower,0.9824786892462263,0.5551752921535873,exp2,atvBS_dczBSBD_sV
S036,payoff,short,0.9,q_lower,1.6703129429335237,0.5551752921535873,exp2,atvBS_dczBSBD_sV
S037,payoff,long,0.1,q_lower,0.5163869351110908,0.26310367892976544,exp2,atvBS_dczBSBD_sV
S037,payoff,long,0.3,q_lower,0.6797825076967572,0.26310367892976544,exp2,atvBS_dczBSBD_sV
S037,payoff,long,0.5,q_lower,0.8767756423421513,0.26310367892976544,exp2,atvBS_dczBSBD_sV
S037,payoff,long,0.7,q_lower,1.1667080356483663,0.26310367892976544,exp2,atvBS_dczBSBD_sV
S037,payoff,long,0.9,q_lower,1.7951483306592184,0.26310367892976544,exp2,atvBS_dczBSBD_sV
S037,payoff,short,0.1,q_lower,0.43021123749629875,0.5877558528428093,exp2,atvBS_dczBSBD_sV
S037,payoff,short,0.3,q_lower,0.5434480841153073,0.5877558528428093,exp2,atvBS_dczBSBD_sV
S037,payoff,short,0.5,q_lower,0.6879899999127967,0.5877558528428093,exp2,atvBS_dczBSBD_sV
S037,payoff,short,0.7,q_lower,0.928572086665109,0.5877558528428093,exp2,atvBS_dczBSBD_sV
S037,payoff,short,0.9,q_lower,1.5103458262444778,0.5877558528428093,exp2,atvBS_dczBSBD_sV
S038,payoff,long,0.1,q_lower,0.33345693299288665,0.41112941176470547,exp2,atvBS_dczBSBD_sV
S038,payoff,long,0.3,q_lower,0.4515827213136906,0.41112941176470547,exp2,atvBS_dczBSBD_sV
S038,payoff,long,0.5,q_lower,0.5918650739052972,0.41112941176470547,exp2,atvBS_dczBSBD_sV
S038,payoff,long,0.7,q_lower,0.7979871787170356,0.41112941176470547,exp2,atvBS_dczBSBD_sV
S038,payoff,long,0.9,q_lower,1.2585126561607358,0.41112941176470547,exp2,atvBS_dczBSBD_sV
S038,payoff,short,0.1,q_lower,0.2758586640363025,0.7243058823529399,exp2,atvBS_dczBSBD_sV
S038,payoff,short,0.3,q_lower,0.35661920407136494,0.7243058823529399,exp2,atvBS_dczBSBD_sV
S038,payoff,short,0.5,q_lower,0.4598951450954824,0.7243058823529399,exp2,atvBS_dczBSBD_sV
S038,payoff,short,0.7,q_lower,0.6316812822479143,0.7243058823529399,exp2,atvBS_dczBSBD_sV
S038,payoff,short,0.9,q_lower,1.0443221796511413,0.7243058823529399,exp2,atvBS_dczBSBD_sV
S039,mullerlyer,long,0.1,q_lower,0.5455117567531319,0.32891457286432024,exp2,atvBS_dczBSBD_sV
S039,mullerlyer,long,0.3,q_lower,0.7289251552783811,0.32891457286432024,exp2,atvBS_dczBSBD_sV
S039,mullerlyer,long,0.5,q_lower,0.9456678610301498,0.32891457286432024,exp2,atvBS_dczBSBD_sV
S039,mullerlyer,long,0.7,q_lower,1.2731610544982324,0.32891457286432024,exp2,atvBS_dczBSBD_sV
S039,mullerlyer,long,0.9,q_lower,2.006753563154415,0.32891457286432024,exp2,atvBS_dczBSBD_sV
S039,mullerlyer,short,0.1,q_lower,0.5006802125284373,0.691780775716695,exp2,atvBS_dczBSBD_sV
S039,mullerlyer,short,0.3,q_lower,0.6402001117169985,0.691780775716695,exp2,atvBS_dczBSBD_sV
S039,mullerlyer,short,0.5,q_lower,0.8085056098005039,0.691780775716695,exp2,atvBS_dczBSBD_sV
S039,mullerlyer,short,0.7,q_lower,1.0716831356402041,0.691780775716695,exp2,atvBS_dczBSBD_sV
S039,mullerlyer,short,0.9,q_lower,1.6958452197954073,0.691780775716695,exp2,atvBS_dczBSBD_sV
S040,mullerlyer,long,0.1,q_lower,0.3905816324851841,0.2508026755852839,exp2,atvBS_dczBSBD_sV
S040,mullerlyer,long,0.3,q_lower,0.531111916295255,0.2508026755852839,exp2,atvBS_dczBSBD_sV
S040,mullerlyer,long,0.5,q_lower,0.7093889653573674,0.2508026755852839,exp2,atvBS_dczBSBD_sV
S040,mullerlyer,long,0.7,q_lower,0.9953430670694278,0.2508026755852839,exp2,atvBS_dczBSBD_sV
S040,mullerlyer,long,0.9,q_lower,1.664596165062465,0.2508026755852839,exp2,atvBS_dczBSBD_sV
S040,mullerlyer,short,0.1,q_lower,0.39037839542164904,0.4431585976627714,exp2,atvBS_dczBSBD_sV
S040,mullerlyer,short,0.3,q_lower,0.5156909448580324,0.4431585976627714,exp2,atvBS_dczBSBD_sV
S040,mullerlyer,short,0.5,q_lower,0.6698963432995568,0.4431585976627714,exp2,atvBS_dczBSBD_sV
S040,mullerlyer,short,0.7,q_lower,0.9155160066393108,0.4431585976627714,exp2,atvBS_dczBSBD_sV
S040,mullerlyer,short,0.9,q_lower,1.5097844554307318,0.4431585976627714,exp2,atvBS_dczBSBD_sV
S042,payoff,long,0.1,q_lower,0.5009325087635296,0.25942237061769474,exp2,atvBS_dczBSBD_sV
S042,payoff,long,0.3,q_lower,0.651319673303795,0.25942237061769474,exp2,atvBS_dczBSBD_sV
S042,payoff,long,0.5,q_lower,0.832879925267495,0.25942237061769474,exp2,atvBS_dczBSBD_sV
S042,payoff,long,0.7,q_lower,1.1059647816558043,0.25942237061769474,exp2,atvBS_dczBSBD_sV
S042,payoff,long,0.9,q_lower,1.716382076876266,0.25942237061769474,exp2,atvBS_dczBSBD_sV
S042,payoff,short,0.1,q_lower,0.4334811593370741,0.6159365609348915,exp2,atvBS_dczBSBD_sV
S042,payoff,short,0.3,q_lower,0.5262485773476233,0.6159365609348915,exp2,atvBS_dczBSBD_sV
S042,payoff,short,0.5,q_lower,0.6426243938735053,0.6159365609348915,exp2,atvBS_dczBSBD_sV
S042,payoff,short,0.7,q_lower,0.8380945022260202,0.6159365609348915,exp2,atvBS_dczBSBD_sV
S042,payoff,short,0.9,q_lower,1.336589060981026,0.6159365609348915,exp2,atvBS_dczBSBD_sV
S043,mullerlyer,long,0.1,q_lower,0.4249776779106645,0.19850666666666586,exp2,atvBS_dczBSBD_sV
S043,mullerlyer,long,0.3,q_lower,0.5905722799938871,0.19850666666666586,exp2,atvBS_dczBSBD_sV
S043,mullerlyer,long,0.5,q_lower,0.7984555123681545,0.19850666666666586,exp2,atvBS_dczBSBD_sV
S043,mullerlyer,long,0.7,q_lower,1.127074270316442,0.19850666666666586,exp2,atvBS_dczBSBD_sV
S043,mullerlyer,long,0.9,q_lower,1.8645384040384856,0.19850666666666586,exp2,atvBS_dczBSBD_sV
S043,mullerlyer,short,0.1,q_lower,0.44677364059782804,0.4046433333333251,exp2,atvBS_dczBSBD_sV
S043,mullerlyer,short,0.3,q_lower,0.615338418182042,0.4046433333333251,exp2,atvBS_dczBSBD_sV
S043,mullerlyer,short,0.5,q_lower,0.8208651490546693,0.4046433333333251,exp2,atvBS_dczBSBD_sV
S043,mullerlyer,short,0.7,q_lower,1.1387875835091952,0.4046433333333251,exp2,atvBS_dczBSBD_sV
S043,mullerlyer,short,0.9,q_lower,1.8541355884031168,0.4046433333333251,exp2,atvBS_dczBSBD_sV
S044,mullerlyer,long,0.1,q_lower,0.554051652076575,0.4609600000000085,exp2,atvBS_dczBSBD_sV
S044,mullerlyer,long,0.3,q_lower,0.6629354986983824,0.4609600000000085,exp2,atvBS_dczBSBD_sV
S044,mullerlyer,long,0.5,q_lower,0.7945289999111401,0.4609600000000085,exp2,atvBS_dczBSBD_sV
S044,mullerlyer,long,0.7,q_lower,1.007954571758055,0.4609600000000085,exp2,atvBS_dczBSBD_sV
S044,mullerlyer,long,0.9,q_lower,1.5166506315029904,0.4609600000000085,exp2,atvBS_dczBSBD_sV
S044,mullerlyer,short,0.1,q_lower,0.5527699225388246,0.4901218274111674,exp2,atvBS_dczBSBD_sV
S044,mullerlyer,short,0.3,q_lower,0.6572516218906019,0.4901218274111674,exp2,atvBS_dczBSBD_sV
S044,mullerlyer,short,0.5,q_lower,0.7840564323568444,0.4901218274111674,exp2,atvBS_dczBSBD_sV
S044,mullerlyer,short,0.7,q_lower,0.9854131596405427,0.4901218274111674,exp2,atvBS_dczBSBD_sV
S044,mullerlyer,short,0.9,q_lower,1.4737684992288733,0.4901218274111674,exp2,atvBS_dczBSBD_sV
S045,payoff,long,0.1,q_lower,0.41728596933302314,0.17494490818030065,exp2,atvBS_dczBSBD_sV
S045,payoff,long,0.3,q_lower,0.5603355531311902,0.17494490818030065,exp2,atvBS_dczBSBD_sV
S045,payoff,long,0.5,q_lower,0.7302128198510467,0.17494490818030065,exp2,atvBS_dczBSBD_sV
S045,payoff,long,0.7,q_lower,0.9893058595273375,0.17494490818030065,exp2,atvBS_dczBSBD_sV
S045,payoff,long,0.9,q_lower,1.557192163067932,0.17494490818030065,exp2,atvBS_dczBSBD_sV
S045,payoff,short,0.1,q_lower,0.35013013207784616,0.7512266666666673,exp2,atvBS_dczBSBD_sV
S045,payoff,short,0.3,q_lower,0.4396454513753468,0.7512266666666673,exp2,atvBS_dczBSBD_sV
S045,payoff,short,0.5,q_lower,0.5528065440908544,0.7512266666666673,exp2,atvBS_dczBSBD_sV
S045,payoff,short,0.7,q_lower,0.7397908294597254,0.7512266666666673,exp2,atvBS_dczBSBD_sV
S045,payoff,short,0.9,q_lower,1.2009313699302313,0.7512266666666673,exp2,atvBS_dczBSBD_sV
S046,payoff,long,0.1,q_lower,0.47213802889659784,0.3007831932773116,exp2,atvBS_dczBSBD_sV
S046,payoff,long,0.3,q_lower,0.6475500781837085,0.3007831932773116,exp2,atvBS_dczBSBD_sV
S046,payoff,long,0.5,q_lower,0.8588928917745803,0.3007831932773116,exp2,atvBS_dczBSBD_sV
S046,payoff,long,0.7,q_lower,1.1829746239140646,0.3007831932773116,exp2,atvBS_dczBSBD_sV
S046,payoff,long,0.9,q_lower,1.917580400228846,0.3007831932773116,exp2,atvBS_dczBSBD_sV
S046,payoff,short,0.1,q_lower,0.43615815741595027,0.4837366666666697,exp2,atvBS_dczBSBD_sV
S046,payoff,short,0.3,q_lower,0.5804512670733775,0.4837366666666697,exp2,atvBS_dczBSBD_sV
S046,payoff,short,0.5,q_lower,0.7579494662512417,0.4837366666666697,exp2,atvBS_dczBSBD_sV
S046,payoff,short,0.7,q_lower,1.0400561607499406,0.4837366666666697,exp2,atvBS_dczBSBD_sV
S046,payoff,short,0.9,q_lower,1.7222497987360406,0.4837366666666697,exp2,atvBS_dczBSBD_sV
S047,mullerlyer,long,0.1,q_lower,0.4972924467493554,0.3915258764607678,exp2,atvBS_dczBSBD_sV
S047,mullerlyer,long,0.3,q_lower,0.6469212539167329,0.3915258764607678,exp2,atvBS_dczBSBD_sV
S047,mullerlyer,long,0.5,q_lower,0.8305422102239186,0.3915258764607678,exp2,atvBS_dczBSBD_sV
S047,mullerlyer,long,0.7,q_lower,1.1268603058023772,0.3915258764607678,exp2,atvBS_dczBSBD_sV
S047,mullerlyer,long,0.9,q_lower,1.8043448900425378,0.3915258764607678,exp2,atvBS_dczBSBD_sV
S047,mullerlyer,short,0.1,q_lower,0.44990883357061034,0.7459222972972968,exp2,atvBS_dczBSBD_sV
S047,mullerlyer,short,0.3,q_lower,0.5538820958907168,0.7459222972972968,exp2,atvBS_dczBSBD_sV
S047,mullerlyer,short,0.5,q_lower,0.684185910388843,0.7459222972972968,exp2,atvBS_dczBSBD_sV
S047,mullerlyer,short,0.7,q_lower,0.9037881428403972,0.7459222972972968,exp2,atvBS_dczBSBD_sV
S047,mullerlyer,short,0.9,q_lower,1.4679641002748371,0.7459222972972968,exp2,atvBS_dczBSBD_sV
S048,mullerlyer,long,0.1,q_lower,0.44123662009833536,0.2010367892976586,exp2,atvBS_dczBSBD_sV
S048,mullerlyer,long,0.3,q_lower,0.5928440553387069,0.2010367892976586,exp2,atvBS_dczBSBD_sV
S048,mullerlyer,long,0.5,q_lower,0.7706362355746558,0.2010367892976586,exp2,atvBS_dczBSBD_sV
S048,mullerlyer,long,0.7,q_lower,1.0296581498237791,0.2010367892976586,exp2,atvBS_dczBSBD_sV
S048,mullerlyer,long,0.9,q_lower,1.5956111338253747,0.2010367892976586,exp2,atvBS_dczBSBD_sV
S048,mullerlyer,short,0.1,q_lower,0.44635174473583084,0.28968280467445595,exp2,atvBS_dczBSBD_sV
S048,mullerlyer,short,0.3,q_lower,0.5931483987388654,0.28968280467445595,exp2,atvBS_dczBSBD_sV
S048,mullerlyer,short,0.5,q_lower,0.7633352289656187,0.28968280467445595,exp2,atvBS_dczBSBD_sV
S048,mullerlyer,short,0.7,q_lower,1.0132756602511208,0.28968280467445595,exp2,atvBS_dczBSBD_sV
S048,mullerlyer,short,0.9,q_lower,1.5696020551421561,0.28968280467445595,exp2,atvBS_dczBSBD_sV
S049,mullerlyer,long,0.1,q_lower,0.445054804499893,0.16522000000000087,exp2,atvBS_dczBSBD_sV
S049,mullerlyer,long,0.3,q_lower,0.5866602837501731,0.16522000000000087,exp2,atvBS_dczBSBD_sV
S049,mullerlyer,long,0.5,q_lower,0.7817494622874015,0.16522000000000087,exp2,atvBS_dczBSBD_sV
S049,mullerlyer,long,0.7,q_lower,1.118866336643695,0.16522000000000087,exp2,atvBS_dczBSBD_sV
S049,mullerlyer,long,0.9,q_lower,1.9539034537562057,0.16522000000000087,exp2,atvBS_dczBSBD_sV
S049,mullerlyer,short,0.1,q_lower,0.4865640700306372,0.2916666666666627,exp2,atvBS_dczBSBD_sV
S049,mullerlyer,short,0.3,q_lower,0.6534154880097444,0.2916666666666627,exp2,atvBS_dczBSBD_sV
S049,mullerlyer,short,0.5,q_lower,0.8680475349926968,0.2916666666666627,exp2,atvBS_dczBSBD_sV
S049,mullerlyer,short,0.7,q_lower,1.2249850346598659,0.2916666666666627,exp2,atvBS_dczBSBD_sV
S049,mullerlyer,short,0.9,q_lower,2.074453248959539,0.2916666666666627,exp2,atvBS_dczBSBD_sV
S050,payoff,long,0.1,q_lower,0.43818094526226914,0.33678040540540466,exp2,atvBS_dczBSBD_sV
S050,payoff,long,0.3,q_lower,0.5904253553718206,0.33678040540540466,exp2,atvBS_dczBSBD_sV
S050,payoff,long,0.5,q_lower,0.7783920116419157,0.33678040540540466,exp2,atvBS_dczBSBD_sV
S050,payoff,long,0.7,q_lower,1.072695189284943,0.33678040540540466,exp2,atvBS_dczBSBD_sV
S050,payoff,long,0.9,q_lower,1.7439388534979463,0.33678040540540466,exp2,atvBS_dczBSBD_sV
S050,payoff,short,0.1,q_lower,0.4260089689069139,0.3383794871794872,exp2,atvBS_dczBSBD_sV
S050,payoff,short,0.3,q_lower,0.5713767650983874,0.3383794871794872,exp2,atvBS_dczBSBD_sV
S050,payoff,short,0.5,q_lower,0.7554415027674003,0.3383794871794872,exp2,atvBS_dczBSBD_sV
S050,payoff,short,0.7,q_lower,1.0469255873072125,0.3383794871794872,exp2,atvBS_dczBSBD_sV
S050,payoff,short,0.9,q_lower,1.7266386526773652,0.3383794871794872,exp2,atvBS_dczBSBD_sV
S051,mullerlyer,long,0.1,q_lower,0.3968694580864554,0.2636381909547743,exp2,atvBS_dczBSBD_sV
S051,mullerlyer,long,0.3,q_lower,0.5457220492365507,0.2636381909547743,exp2,atvBS_dczBSBD_sV
S051,mullerlyer,long,0.5,q_lower,0.721890605428649,0.2636381909547743,exp2,atvBS_dczBSBD_sV
S051,mullerlyer,long,0.7,q_lower,0.9876068556923682,0.2636381909547743,exp2,atvBS_dczBSBD_sV
S051,mullerlyer,long,0.9,q_lower,1.5692378768479638,0.2636381909547743,exp2,atvBS_dczBSBD_sV
S051,mullerlyer,short,0.1,q_lower,0.39192170650926744,0.6184690117252922,exp2,atvBS_dczBSBD_sV
S051,mullerlyer,short,0.3,q_lower,0.5182620700087295,0.6184690117252922,exp2,atvBS_dczBSBD_sV
S051,mullerlyer,short,0.5,q_lower,0.6636630297159509,0.6184690117252922,exp2,atvBS_dczBSBD_sV
S051,mullerlyer,short,0.7,q_lower,0.8834143592067774,0.6184690117252922,exp2,atvBS_dczBSBD_sV
