subj_idx,bias_source,bias_direction,stim,response,rt
S001,mullerlyer,short,0,1,0.566965096939
S001,mullerlyer,short,0,1,1.03006257377
S001,mullerlyer,short,1,1,0.786597502483
S001,mullerlyer,short,1,1,0.845604291117
S001,mullerlyer,short,0,0,1.28303294103
S001,mullerlyer,short,1,1,0.463188635904
S001,mullerlyer,short,0,0,0.943111603465
S001,mullerlyer,short,1,1,0.514786485517
S001,mullerlyer,short,1,1,0.75863943566
S001,mullerlyer,short,0,0,0.525341922008
S001,mullerlyer,short,0,0,1.55773991892
S001,mullerlyer,short,1,1,1.03386439031
S001,mullerlyer,short,0,0,0.598801650522
S001,mullerlyer,short,0,0,0.508870200943
S001,mullerlyer,short,0,1,0.633259480393
S001,mullerlyer,short,0,1,0.995150457758
S001,mullerlyer,short,1,1,0.631518704215
S001,mullerlyer,short,0,0,0.565622160711
S001,mullerlyer,short,1,1,0.909102324556
S001,mullerlyer,short,1,1,0.721884517747
S001,mullerlyer,short,1,1,0.515294803028
S001,mullerlyer,short,0,0,0.689373024761
S001,mullerlyer,short,0,1,0.516949853451
S001,mullerlyer,short,1,1,0.652748506591
S001,mullerlyer,short,0,1,0.452850834166
S001,mullerlyer,short,0,0,0.63203305875
S001,mullerlyer,short,1,1,0.70742040937
S001,mullerlyer,short,1,0,0.626314184896
S002,payoff,long,0,0,1.34163826749
S002,payoff,long,0,0,1.46940556433
S002,payoff,long,1,0,1.25086374736
S002,payoff,long,0,1,0.745250521448
S002,payoff,long,1,1,0.872252927202
S002,payoff,long,0,0,1.01531080114
S002,payoff,long,1,0,0.7791140062
S002,payoff,long,0,0,0.690609709347
S002,payoff,long,0,0,0.826404136569
S002,payoff,long,1,1,0.650864954768
S002,payoff,long,1,0,0.853864752527
S002,payoff,long,0,0,0.591495340926
S002,payoff,long,0,0,0.635386022475
S002,payoff,long,1,1,0.514027329613
S002,payoff,long,1,1,0.604798227529
S002,payoff,long,0,1,1.33835955918
S002,payoff,long,1,1,0.639327596147
S002,payoff,long,0,1,1.63399841226
S002,payoff,long,1,1,0.703964514367
S002,payoff,long,1,1,0.654434647695
S002,payoff,long,1,0,1.06621861879
S002,payoff,long,0,0,0.598142407384
S002,payoff,long,1,1,0.742497939866
S002,payoff,long,1,1,0.804284476695
S002,payoff,long,0,0,2.62756505649
S002,payoff,long,0,0,0.895050544992
S002,payoff,long,1,0,0.593679234747
S002,payoff,long,1,1,0.68260008633
S002,payoff,long,1,0,0.994753523359
S002,payoff,long,1,1,0.643570115519
S002,payoff,long,0,1,0.835980971297
S002,payoff,long,0,1,0.692345354057
S002,payoff,long,1,1,0.472542100703
S002,payoff,long,0,1,0.543267962414
S002,payoff,long,0,1,0.622637636626
S002,payoff,long,1,0,1.34453000251
S002,payoff,long,1,1,0.49726009617
S002,payoff,long,0,0,0.884914983594
S002,payoff,long,0,0,0.742767794885
S002,payoff,long,0,1,0.412194488799
S002,payoff,long,1,1,0.768426358859
S002,payoff,long,1,1,0.721258780098
S002,payoff,long,0,1,0.744663118909
S002,payoff,long,1,1,0.617460585772
S002,payoff,long,1,1,0.594300444627
S002,payoff,long,0,0,0.630667785528
S002,payoff,long,0,0,0.656794520796
S002,payoff,long,0,1,0.737937571123
S002,payoff,long,1,1,0.670785628258
S002,payoff,long,0,0,0.825784435946
S002,payoff,long,0,1,1.14903694357
S002,payoff,long,0,1,0.528462460268
S002,payoff,long,0,1,0.497952844798
S002,payoff,long,0,1,0.480460262792
S002,payoff,long,0,1,0.478848678948
S002,payoff,long,1,1,0.507885260301
S002,payoff,long,1,1,0.53604888783
S002,payoff,long,1,1,0.828446462152
S002,payoff,long,0,0,0.749786138387
S002,payoff,long,0,0,0.940972081778
S002,payoff,long,1,1,0.67321794566
S002,payoff,long,1,1,0.86583375844
S002,payoff,long,0,0,0.682435275545
S002,payoff,long,0,0,1.46959059914
S002,payoff,long,1,1,0.776303469177
S002,payoff,long,0,0,0.638902589582
S002,payoff,long,0,0,0.436633875558
S002,payoff,long,1,1,0.414913564893
S002,payoff,long,0,1,0.626839104227
S002,payoff,long,1,1,0.613132944348
S002,payoff,long,1,1,1.14832608387
S002,payoff,long,0,1,0.523568847743
S002,payoff,long,1,1,0.359206312313
S002,payoff,long,0,0,0.932256126825
S002,payoff,long,1,0,0.537320587161
S002,payoff,long,1,0,1.08724104936
S002,payoff,long,1,1,0.50647138903
S002,payoff,long,0,0,0.785566378599
S002,payoff,long,0,0,0.480823691702
S002,payoff,long,0,0,0.618803522001
S002,payoff,long,1,1,0.88676774659
S002,payoff,long,0,1,0.762993639994
S002,payoff,long,0,1,0.588533878275
S002,payoff,long,0,1,0.506421583572
S002,payoff,long,0,0,0.934518803824
S002,payoff,long,1,0,0.881010839478
S002,payoff,long,1,1,0.59628994624
S002,payoff,long,0,1,0.476521405782
S002,payoff,long,0,1,0.52611526492
S002,payoff,long,0,1,0.694568790392
S002,payoff,long,1,1,0.983912837432
S002,payoff,long,1,1,0.453387223843
S002,payoff,long,1,1,0.710616410445
S002,payoff,long,0,0,0.487973944199
S002,payoff,long,0,0,0.484783376448
S002,payoff,long,1,1,0.849078599048
S002,payoff,long,0,0,1.08944637462
S002,payoff,long,0,0,0.893248191156
S002,payoff,long,1,1,0.379803736315
S002,payoff,long,1,1,0.527652593355
S002,payoff,long,0,1,0.638736873244
S002,payoff,long,1,1,0.606566774025
S002,payoff,long,1,1,0.440764106263
S002,payoff,long,1,1,1.03788776567
S002,payoff,long,1,1,0.782575334527
S002,payoff,long,1,1,0.645442196995
S002,payoff,long,1,1,0.68635360667
S002,payoff,long,1,0,0.745403560033
S002,payoff,long,0,0,0.563230593228
S002,payoff,long,0,1,0.84998898243
S002,payoff,long,0,0,1.00762234786
S002,payoff,long,0,1,0.635825216051
S002,payoff,long,1,1,0.487481624805
S002,payoff,long,1,1,0.534617509184
S002,payoff,long,0,0,0.688760870418
S002,payoff,long,0,1,1.90726888004
S002,payoff,long,1,1,0.598212738727
S002,payoff,long,1,1,0.51478950402799994
S002,payoff,long,0,0,0.875542804017
S002,payoff,long,1,0,0.994042361805
S002,payoff,long,0,1,0.802596826336
S002,payoff,long,0,1,0.946265949066
S002,payoff,long,1,1,0.472560815481
S002,payoff,long,1,0,0.756985592639
S002,payoff,long,1,1,0.594222868855
S002,payoff,long,1,0,1.08279810075
S002,payoff,long,0,0,0.383761308102
S002,payoff,long,0,0,0.492892006677
S002,payoff,long,1,1,1.13886033041
S002,payoff,long,1,1,0.692483601931
S002,payoff,long,1,1,0.90807512474
S002,payoff,long,0,0,0.591240578467
S002,payoff,long,0,0,0.472166899595
S002,payoff,long,1,1,0.654501960524
S002,payoff,long,0,0,0.775876349652
S002,payoff,long,0,1,1.21164300656
S002,payoff,long,1,1,0.524669397415
S002,payoff,long,0,0,0.646006055135
S002,payoff,long,0,0,0.563649864619
S002,payoff,long,1,1,0.519303689528
S002,payoff,long,1,1,1.0641150174
S002,payoff,long,1,0,0.703852829402
S002,payoff,long,0,0,0.439363818297
S002,payoff,long,1,0,0.448194476726
S002,payoff,long,0,0,1.8888402573
S002,payoff,long,1,1,0.438776113907
S002,payoff,long,1,1,0.363559912946
S002,payoff,long,1,1,0.806572207348
S002,payoff,long,0,0,0.441602045345
S002,payoff,long,0,0,0.592391235447
S002,payoff,short,1,1,0.666199904012
S002,payoff,short,1,1,0.508947474863
S002,payoff,short,0,0,0.694208379994
S002,payoff,short,0,0,0.578119104468
S002,payoff,short,1,1,0.734196124833
S002,payoff,short,1,1,1.02615058152
S002,payoff,short,1,1,0.730468865553
S002,payoff,short,0,0,0.561585805746
S002,payoff,short,0,0,0.929739894775
S002,payoff,short,0,0,0.54581920921
S002,payoff,short,0,0,1.31913706763
S002,payoff,short,0,0,1.03381518855
S002,payoff,short,1,0,0.884021805734
S002,payoff,short,1,1,1.12530751097
S002,payoff,short,0,0,0.61946306699
S002,payoff,short,1,1,1.42903990172
S002,payoff,short,1,1,1.24938739288
S002,payoff,short,0,0,0.528974701847
S002,payoff,short,1,0,1.51443120659
S002,payoff,short,0,0,0.508275855824
S002,payoff,short,0,0,1.05000890461
S002,payoff,short,1,1,0.546783020263
S002,payoff,short,1,1,0.481147578096
S002,payoff,short,0,0,0.503192982562
S002,payoff,short,1,0,0.579685108772
S002,payoff,short,1,1,0.852003235846
S002,payoff,short,0,0,0.621318244795
S002,payoff,short,1,1,0.76107597898
S002,payoff,short,1,1,1.05132014646
S002,payoff,short,0,0,0.42638240328
S002,payoff,short,0,0,1.55197184332
S002,payoff,short,1,0,0.797805541385
S002,payoff,short,0,0,0.536362813133
S002,payoff,short,0,0,0.693403946403
S002,payoff,short,1,1,0.604340621028
S002,payoff,short,0,0,0.474196547425
S002,payoff,short,1,1,0.483683732331
S002,payoff,short,0,0,0.402847966579
S002,payoff,short,0,0,0.418470881918
S002,payoff,short,1,1,0.56921388878
S002,payoff,short,0,0,0.43533651887
S002,payoff,short,1,0,0.744438239724
S002,payoff,short,1,1,0.990479309606
S002,payoff,short,1,0,0.617057312497
S002,payoff,short,1,0,0.65481407472
S002,payoff,short,0,0,0.695481588583
S002,payoff,short,1,1,0.577543172275
S002,payoff,short,0,0,0.518456091208
S002,payoff,short,1,1,0.587256141918
S002,payoff,short,1,1,0.58161786235
S002,payoff,short,1,1,1.17773394227
S002,payoff,short,0,0,0.521004621342
S002,payoff,short,0,0,0.466672603075
S002,payoff,short,1,1,0.665651138432
S002,payoff,short,1,1,0.614239832895
S002,payoff,short,1,1,0.64600696069
S002,payoff,short,1,1,0.559490052492
S002,payoff,short,0,0,0.719630292585
S002,payoff,short,0,0,0.372584963581
S002,payoff,short,0,0,0.368968785562
S002,payoff,short,0,0,0.647882060678
S002,payoff,short,1,1,0.473445843358
S002,payoff,short,1,1,0.808952304483
S002,payoff,short,1,1,0.603989568021
S002,payoff,short,1,1,0.64754308172
S002,payoff,short,1,1,0.894699190133
S002,payoff,short,1,0,0.586768953995
S002,payoff,short,1,0,0.601816540845
S002,payoff,short,0,0,0.401145525508
S002,payoff,short,0,0,0.55668947656
S002,payoff,short,0,0,0.590519153971
S002,payoff,short,0,0,0.402476689537
S002,payoff,short,1,1,0.69882972269
S002,payoff,short,0,0,0.684339353254
S002,payoff,short,0,0,0.679500979507
S002,payoff,short,0,1,1.50362493171
S002,payoff,short,0,0,0.527001802052
S002,payoff,short,0,0,0.465470933234
S002,payoff,short,1,1,0.370552900941
S002,payoff,short,0,0,0.423182176287
S002,payoff,short,1,0,0.875816583104
S002,payoff,short,1,1,0.673313934358
S002,payoff,short,0,0,0.576797901531
S002,payoff,short,0,0,1.03626199481
S002,payoff,short,0,0,0.731542550462
S002,payoff,short,1,1,1.35463477507
S002,payoff,short,0,0,0.825449682905
S002,payoff,short,0,0,2.95783500207
S002,payoff,short,1,1,0.574785157371
S002,payoff,short,0,0,0.272615148708
S002,payoff,short,1,1,0.95477543776
S002,payoff,short,1,0,0.931020951495
S002,payoff,short,0,0,0.64293743529
S002,payoff,short,1,1,0.814813350278
S002,payoff,short,1,0,0.325757269333
S002,payoff,short,1,1,0.919014516026
S002,payoff,short,0,0,0.584323656989
S002,payoff,short,0,0,0.38264143995
S002,payoff,short,1,1,0.820785779182
S002,payoff,short,1,1,0.710688552896
S002,payoff,short,1,1,0.591153041605
S002,payoff,short,1,0,0.664003030586
S002,payoff,short,1,1,0.630774339023
S002,payoff,short,0,0,0.847062232673
S002,payoff,short,0,1,0.364423207533
S002,payoff,short,0,0,0.387058127497
S002,payoff,short,0,0,0.551238042917
S002,payoff,short,1,1,0.427679458116
S002,payoff,short,1,1,0.716327738017
S002,payoff,short,1,1,0.684464017821
S002,payoff,short,1,0,0.762659490656
S002,payoff,short,1,0,1.29342054822
S002,payoff,short,1,0,0.564140372908
S002,payoff,short,0,0,0.347992236386
S002,payoff,short,0,0,0.358513865536
S002,payoff,short,1,1,0.675058936458
S002,payoff,short,0,0,0.765284691011
S002,payoff,short,0,0,0.462325039467
S002,payoff,short,1,0,1.17600222163
S002,payoff,short,1,1,0.642350636454
S002,payoff,short,1,1,0.64954646849
S002,payoff,short,0,0,0.397117622379
S002,payoff,short,0,0,0.633581555681
S002,payoff,short,0,0,0.600621813583
S002,payoff,short,0,0,0.503083712409
S002,payoff,short,1,0,0.784506880698
S002,payoff,short,0,0,0.408128854264
S002,payoff,short,1,1,0.525323810933
S002,payoff,short,0,0,0.575813866444
S002,payoff,short,1,0,0.579310813218
S002,payoff,short,0,0,0.745155740155
S002,payoff,short,0,0,0.580016239597
S002,payoff,short,1,1,1.75208564124
S002,payoff,short,0,0,1.09641944043
S002,payoff,short,1,1,0.609840954576
S002,payoff,short,1,1,1.13370229618
S002,payoff,short,1,1,0.608878954628
S002,payoff,short,1,1,0.443030103625
S002,payoff,short,0,0,0.93732058716
S002,payoff,short,0,0,0.788667900233
S002,payoff,short,0,0,0.646918551476
S002,payoff,short,0,0,0.8824727051
S002,payoff,short,1,1,0.648607711091
S002,payoff,short,0,0,0.643237475437
S002,payoff,short,1,1,0.570881616957
S002,payoff,short,0,0,0.655714798861
S002,payoff,short,0,1,0.572819200153
S002,payoff,short,0,1,0.700328716015
S002,payoff,short,0,0,0.470998735243
S002,payoff,short,0,1,0.507641364489
S003,mullerlyer,short,0,0,4.11928135253
S003,mullerlyer,short,1,1,2.38383465796
S003,mullerlyer,short,0,1,4.55322935564
S003,mullerlyer,short,1,1,1.22220840414
S003,mullerlyer,short,0,0,1.84630217122
S003,mullerlyer,short,0,0,2.595474646
S003,mullerlyer,short,1,1,0.991651699875
S003,mullerlyer,short,1,1,1.22358001624
S003,mullerlyer,short,1,1,1.31030369255
S003,mullerlyer,short,0,0,1.37846925192
S003,mullerlyer,short,1,1,0.984757719089
S003,mullerlyer,short,0,0,2.20194241282
S003,mullerlyer,short,0,1,1.48324906652
S003,mullerlyer,short,0,1,2.2122186369
S003,mullerlyer,short,1,1,0.856838892931
S003,mullerlyer,short,0,0,1.12205023409
S003,mullerlyer,short,0,0,0.857692226426
S003,mullerlyer,short,0,0,2.80485497557
S003,mullerlyer,short,1,1,1.03565165158
S003,mullerlyer,short,0,1,0.896803697076
S003,mullerlyer,short,1,1,1.21357485458
S003,mullerlyer,short,0,0,0.772365819572
S003,mullerlyer,short,0,0,4.57273920957
S003,mullerlyer,short,0,0,0.727817404142
S003,mullerlyer,short,1,1,1.47606832705
S003,mullerlyer,short,1,1,4.78336678852
S003,mullerlyer,short,1,1,1.2160455071
S003,mullerlyer,short,1,1,1.56979223578
S003,mullerlyer,short,1,1,2.39812007039
S003,mullerlyer,short,1,0,1.26361183136
S003,mullerlyer,short,0,0,1.10802743224
S003,mullerlyer,short,0,0,1.28776657239
S003,mullerlyer,short,0,1,1.34606733094
S003,mullerlyer,short,0,0,1.24477057795
S003,mullerlyer,short,1,1,1.13939068306
S003,mullerlyer,short,1,1,1.49321921344
S003,mullerlyer,short,1,1,2.13960711041
S003,mullerlyer,short,1,0,3.14281518553
S003,mullerlyer,short,1,1,1.10506476219
S003,mullerlyer,short,0,0,1.03430207462
S003,mullerlyer,short,0,0,0.912489699323
S003,mullerlyer,short,0,0,2.11139367742
S003,mullerlyer,short,1,1,1.20385041459
S003,mullerlyer,short,0,0,1.66894041154
S003,mullerlyer,short,0,1,2.9182245713
